specObjID,z,ra,dec,objID,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,tile_name,tile_ra,tile_dec,match_status,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS
1184523709185026048,0.01832281,232.43759,42.918656,1237662303514525759,15.24902,13.54375,12.76023,12.29693,12.15652,CFIS_LSB.340.266.r,232.4456683867612,43.0,Matched,12922.0,5115.7744,3424.0676,232.4375105,42.918678,12.4293,0.0001,12.275,0.0001,14.6303,0.0002,0.00641614,1.433073e-06,0.005773106,1.014387e-06,-84.51,-89.97,372816.0,16.6463,89.291,51.0
1184524533818746880,0.01969731,233.23189,42.438219,1237662303514853588,17.35449,15.80482,15.05411,14.6592,14.38337,CFIS_LSB.344.265.r,233.2907732443922,42.5,Matched,11826.0,5841.1602,3803.1404,233.2319582,42.4382242,14.9527,0.0003,14.9527,0.0003,15.693,0.0003,0.001391413,8.217355e-07,0.0007441594,4.766734e-07,40.74,40.91,20409.0,17.7613,15.799,0.0
1184532505278048256,0.0185569,232.05308,42.929912,1237662303514394754,16.655,14.19379,13.28498,12.79562,12.40939,CFIS_LSB.339.266.r,231.76200465621187,43.0,Matched,15673.0,868.8541,3650.8232,232.0531548,42.9300104,15.8186,0.002,12.9399,0.0002,99.0,99.0,0.005221688,1.790843e-06,0.002336782,7.35942e-07,20.39,25.51,186018.0,17.5362,196.313,51.0
1184584457202460672,0.02014654,234.11274,43.518781,1237659132751577102,15.83779,14.15862,13.48092,13.03888,12.81245,CFIS_LSB.340.267.r,234.3617403558917,43.5,Matched,17704.0,8505.4395,5364.9897,234.112291,43.5185632,13.2368,0.0002,13.2368,0.0002,15.3973,0.0002,0.003991475,1.030813e-06,0.001560344,3.996959e-07,70.74,71.75,91801.0,16.7635,53.302,18.0
1184585556714088448,0.0185667,234.17567,43.539328,1237659132751577262,15.67784,13.92008,13.03948,12.62107,12.38925,CFIS_LSB.340.267.r,234.3617403558917,43.5,Matched,20572.0,7613.1631,5766.355,234.1757216,43.5393949,12.9402,0.0002,12.9402,0.0002,15.0629,0.0002,0.005328692,1.478351e-06,0.003347816,8.451012e-07,-36.36,-46.12,235368.0,16.7206,69.761,50.0
1184587205981530112,0.01867582,234.01164,43.503461,1237659132751511641,17.02587,15.14609,14.32583,13.91357,13.6302,CFIS_LSB.339.267.r,233.67244111955085,43.5,Matched,16873.0,233.8007,5075.7949,234.0115214,43.5034102,13.842,0.0003,13.7911,0.0003,14.8252,0.0002,0.002977554,1.571227e-06,0.002551391,1.14992e-06,-39.22,-38.57,105369.0,16.3816,23.228,51.0
1184587755737344000,0.0193943,234.14636,43.424893,1237659132751577202,15.7509,14.70192,14.2819,14.09152,13.87049,CFIS_LSB.340.267.r,234.3617403558917,43.5,Matched,11522.0,8029.6177,3543.6995,234.1464856,43.4246496,14.1816,0.0003,14.1816,0.0003,16.4982,0.0004,0.002811581,1.228508e-06,0.001584981,6.627056e-07,11.0,12.5,54130.0,19.2045,45.945,18.0
1184600674998970368,0.01913273,234.3053,43.298317,1237659132751642708,15.04364,13.59097,12.93098,12.50002,12.25069,CFIS_LSB.340.267.r,234.3617403558917,43.5,Matched,3492.0,5797.6558,1093.7836,234.3051848,43.298417,12.6872,0.0001,12.6872,0.0001,14.9197,0.0001,0.003697928,8.357579e-07,0.00251908,5.845355e-07,-42.1,-38.52,165487.0,16.9523,57.512,50.0
1184619641574549504,0.01959536,235.17666,43.751269,1237659161198723249,16.77873,15.15288,14.41548,14.04329,13.8229,CFIS_LSB.338.268.r,234.9376468818187,44.0,Matched,3.0,1654.3948,183.9541,235.1766438,43.7512333,14.363,0.0002,14.363,0.0002,15.2374,0.0002,0.001352809,5.847423e-07,0.00128308,5.600695e-07,-69.86,-70.58,33760.0,16.9524,19.008,0.0
1185711731532392448,0.02404069,236.63953,41.917595,1237659132752625821,16.83686,15.72034,15.35281,15.21523,15.24623,CFIS_LSB.352.264.r,236.8313604107222,42.0,Matched,11377.0,7766.4697,3406.3396,236.6395115,41.9176038,15.1873,0.0006,15.1873,0.0006,17.1804,0.0006,0.002198071,1.746135e-06,0.001540833,1.227408e-06,-42.52,-40.57,34644.0,19.7811,38.065,2.0
1185740318834714624,0.0206158,237.51952,42.308638,1237661386002858044,16.37427,15.28108,14.75894,14.49293,14.32333,CFIS_LSB.350.265.r,237.35979835912,42.5,Matched,4250.0,2707.197,1291.1851,237.5197825,42.308506,14.6726,0.0003,14.6726,0.0003,16.0773,0.0003,0.00203883,1.302142e-06,0.001249965,7.64287e-07,-59.05,-66.17,40408.0,18.277,28.353,2.0
1571809923354880000,0.01819781,219.23784,41.828124,1237661434319208510,15.55647,13.89048,13.19367,12.84196,12.598,CFIS_LSB.326.264.r,219.3381349258393,42.0,Matched,5488.0,6453.123,1672.5192,219.2375049,41.8282508,12.8418,0.0002,12.8418,0.0002,15.2641,0.0002,0.004934452,1.181514e-06,0.003410654,7.755809e-07,41.55,43.99,228712.0,17.1101,73.537,50.0
4145797740952311808,0.02378301,121.02848,53.549274,1237663916803490080,15.34296,13.73942,12.95629,12.5251,12.22826,CFIS_LSB.144.287.r,121.04445492620098,53.5,Matched,24396.0,5182.707,5957.3223,121.0285861,53.549399,12.8918,0.0001,12.8918,0.0001,15.17,0.0002,0.004751507,9.637607e-07,0.002842236,6.903509e-07,-0.14,-1.86,180379.0,17.2,73.402,50.0
2496251273884493824,0.02255638,171.61092,29.397205,1237667211598102579,16.62338,15.70131,15.2865,15.0787,14.95007,CFIS_LSB.299.239.r,171.7688534669202,29.5,Matched,6309.0,7658.8657,3009.158,171.6113727,29.3971754,15.205,0.0007,15.3169,0.0007,17.025,0.0008,0.001407612,1.563778e-06,0.001150709,1.127537e-06,-1.77,-0.36,15260.0,19.7774,32.263,1.0
2501802708177020928,0.02295776,176.49325,29.332597,1237667211063066657,17.36043,15.79251,15.039,14.65203,14.39043,CFIS_LSB.307.239.r,176.36467563325922,29.5,Matched,2002.0,2827.7942,1758.3894,176.4932505,29.3326642,14.9549,0.0005,14.9549,0.0005,15.7769,0.0004,0.001587119,1.340993e-06,0.0004371898,4.299086e-07,40.11,40.6,11204.0,18.0975,17.347,0.0
2504132023828899840,0.02266924,178.94434,29.941448,1237667211600855263,16.87055,15.47735,14.73297,14.33829,13.95866,CFIS_LSB.310.240.r,178.97858344878398,30.0,Matched,11819.0,5579.0757,3862.0757,178.9440995,29.941276,14.6954,0.0003,14.6954,0.0003,16.232,0.0003,0.003813336,2.011773e-06,0.0007652068,5.156687e-07,41.24,41.56,40406.0,18.4389,40.205,16.0
2505224387188254720,0.0226765,178.90163,29.995919,1237667211600855070,15.42593,13.6668,12.91211,12.53949,12.39169,CFIS_LSB.310.240.r,178.97858344878398,30.0,Matched,15999.0,6289.4658,4921.4741,178.9017535,29.9959256,12.7264,0.0001,12.7264,0.0001,14.4348,0.0001,0.00474481,1.456174e-06,0.004265046,1.21471e-06,77.55,69.52,337625.0,16.8832,49.197,50.0
2513167260831475712,0.02275093,186.48461,30.843573,1237665443123167291,16.82638,14.63694,13.89478,13.51846,13.37771,CFIS_LSB.320.242.r,186.66134355445288,31.0,Matched,6567.0,7943.9146,1969.0391,186.4844077,30.8434754,13.7936,0.0002,13.7936,0.0002,15.8942,0.0003,0.003990525,1.551494e-06,0.001674007,6.318076e-07,-79.15,-77.46,91206.0,18.1166,52.048,18.0
2515293441374578688,0.02695457,188.17905,29.712392,1237665441513209958,15.91042,14.23465,13.66181,13.27614,13.08858,CFIS_LSB.328.239.r,188.4287088198991,29.5,Matched,26878.0,9201.1689,9118.6934,188.1791043,29.7122992,13.3942,0.0003,13.3942,0.0003,15.8936,0.0003,0.003614811,1.712709e-06,0.003209245,1.531871e-06,49.66,45.42,124502.0,18.016,70.355,18.0
2518753879428982784,0.0234421,189.78329,30.406543,1237665442587541611,16.23746,15.11682,14.57773,14.27128,14.05412,CFIS_LSB.327.241.r,189.756808968974,30.5,Matched,9500.0,4556.9272,3190.0022,189.7833188,30.4065973,14.4552,0.0003,14.4552,0.0003,15.7782,0.0003,0.002335622,1.241524e-06,0.0009533963,5.390578e-07,-20.38,-18.86,38779.0,18.6557,26.041,0.0
2518777244051073024,0.02393328,190.76775,30.387231,1237665442587934807,16.73832,15.8084,15.734,15.69547,15.90822,CFIS_LSB.329.241.r,190.9174010727597,30.5,Matched,9251.0,7507.9092,2821.4001,190.7673779,30.3874936,15.789,0.0012,15.8991,0.0011,17.3792,0.0012,0.002323494,2.623563e-06,0.001021546,1.228236e-06,-19.39,-23.15,17833.0,19.0355,33.472,3.0
2518803632330139648,0.0218638,191.54212,30.731914,1237665443125067852,16.16457,14.5726,13.81877,13.40177,13.06459,CFIS_LSB.330.241.r,191.4976971246525,30.5,Matched,33426.0,4260.6963,9491.4814,191.5420792,30.7317622,13.4251,0.0002,13.5736,0.0003,16.2525,0.0005,0.006620842,1.837329e-06,0.001677616,5.988786e-07,3.28,-1.46,83765.0,19.2686,64.21,59.0
2520983412420929536,0.02179931,191.54685,30.722743,1237665443125067849,15.9719,14.44864,13.60084,13.2266,12.93171,CFIS_LSB.330.241.r,191.4976971246525,30.5,Matched,33136.0,4179.9727,9320.585,191.5469208,30.7229419,14.1734,0.0005,13.0742,0.0002,17.9336,0.001,0.01054889,3.108577e-06,0.002969451,9.161641e-07,-4.75,-3.07,208830.0,17.0259,80.083,51.0
392990498161190912,0.02254779,253.88911,63.242126,1237671939266838555,16.27862,15.31151,15.07428,14.94051,14.80774,CFIS_LSB.231.306.r,254.4106100595983,63.0,Matched,32574.0,9550.9482,9711.3643,253.8890019,63.2421615,14.6809,0.0005,15.1227,0.0006,16.0822,0.0004,0.002062546,1.325394e-06,0.001108215,6.649178e-07,-48.35,-31.94,17069.0,18.5633,30.686,3.0
393066914219321344,0.02192152,252.96088,63.71456,1237671768541560896,15.63558,14.3214,13.70328,13.3847,13.13547,CFIS_LSB.226.307.r,253.2509050468852,63.5,Matched,29261.0,7489.0215,9165.4648,252.9608722,63.7146553,13.5575,0.0003,13.5575,0.0003,15.8444,0.0003,0.002863858,8.832894e-07,0.002340847,6.324249e-07,-47.5,-39.74,79178.0,17.434,57.335,18.0
393100449323968512,0.0267808,255.91447,64.134331,1237671768542150702,16.15297,14.87917,14.35199,14.09555,13.8542,CFIS_LSB.224.308.r,255.4912676629442,64.0,Matched,27113.0,1422.2158,7613.8867,255.9144573,64.1342689,15.9438,0.0029,14.1483,0.0003,99.0,99.0,0.004901667,2.861206e-06,0.002505278,1.230363e-06,4.9,10.19,79575.0,17.2485,412.329,51.0
394151582305904640,0.02713116,255.27961,64.676839,1237671940877844527,17.11107,15.55306,14.91109,14.45749,14.37877,CFIS_LSB.220.309.r,255.51025470774923,64.5,Matched,40969.0,6911.1685,8432.8135,255.279683,64.6769613,99.0,99.0,99.0,99.0,99.0,99.0,0.006772531,4.941357e-06,0.002586912,1.79748e-06,-32.98,-38.91,118253.0,18.4087,0.0,50.0
394195287893108736,0.02598106,257.6201,65.119854,1237671769616285889,16.99221,15.91404,15.52275,15.27926,15.08245,CFIS_LSB.218.310.r,257.91597256362235,65.0,Matched,21527.0,7411.9692,7328.9199,257.6201393,65.1198861,15.4677,0.0007,15.4677,0.0007,16.857,0.0004,0.00192526,2.402035e-06,0.001618457,1.802896e-06,86.13,-88.46,37129.0,19.2581,31.213,2.0
395231853973366784,0.02754138,256.75686,61.19808,1237651225707872266,17.24463,15.73739,14.99762,14.67169,14.46149,CFIS_LSB.249.302.r,256.8018347836005,61.0,Matched,34767.0,5419.5732,8837.7861,256.7568959,61.1980305,14.6728,0.0005,14.6728,0.0005,16.3097,0.0003,0.002686594,2.206948e-06,0.002399699,1.881067e-06,-65.18,-69.03,72502.0,17.8643,40.756,2.0
395234326448465920,0.02754823,256.75686,61.19808,1237651225707872266,17.24463,15.73739,14.99762,14.67169,14.46149,CFIS_LSB.249.302.r,256.8018347836005,61.0,Matched,34767.0,5419.5732,8837.7861,256.7568959,61.1980305,14.6728,0.0005,14.6728,0.0005,16.3097,0.0003,0.002686594,2.206948e-06,0.002399699,1.881067e-06,-65.18,-69.03,72502.0,17.8643,40.756,2.0
395244222053115904,0.02336253,255.59341,61.166534,1237651225170870403,16.56214,15.32932,14.73389,14.43991,14.19873,CFIS_LSB.248.302.r,255.77050211378693,61.0,Matched,34451.0,6654.3774,8229.0986,255.5934847,61.1665131,14.6243,0.0003,14.5927,0.0003,16.1177,0.0003,0.001812918,1.204599e-06,0.001207386,6.842263e-07,63.71,64.43,33892.0,18.2843,26.754,3.0
395245322990807040,0.02335571,255.59341,61.166534,1237651225170870403,16.56214,15.32932,14.73389,14.43991,14.19873,CFIS_LSB.248.302.r,255.77050211378693,61.0,Matched,34451.0,6654.3774,8229.0986,255.5934847,61.1665131,14.6243,0.0003,14.5927,0.0003,16.1177,0.0003,0.001812918,1.204599e-06,0.001207386,6.842263e-07,63.71,64.43,33892.0,18.2843,26.754,3.0
395341253954267136,0.0261576,257.19047,62.043371,1237651213359448305,16.65073,15.1247,14.31595,13.88387,13.61405,CFIS_LSB.241.304.r,256.67156341683625,62.0,Matched,20172.0,287.4997,5856.7251,257.1902803,62.0432367,14.1867,0.0003,14.1867,0.0003,15.9338,0.0003,0.002684654,9.697883e-07,0.001130152,4.556264e-07,-42.22,-40.19,43046.0,17.9898,36.391,18.0
395341805136144384,0.02616736,257.19047,62.043371,1237651213359448305,16.65073,15.1247,14.31595,13.88387,13.61405,CFIS_LSB.241.304.r,256.67156341683625,62.0,Matched,20172.0,287.4997,5856.7251,257.1902803,62.0432367,14.1867,0.0003,14.1867,0.0003,15.9338,0.0003,0.002684654,9.697883e-07,0.001130152,4.556264e-07,-42.22,-40.19,43046.0,17.9898,36.391,18.0
396367374757947392,0.02739232,259.62565,62.83196,1237651311070609565,16.86669,15.61818,15.00776,14.66678,14.38115,CFIS_LSB.236.306.r,259.9173332210614,63.0,Matched,4937.0,7581.0684,1749.2858,259.6256374,62.8319544,14.9358,0.0003,14.9358,0.0003,15.9981,0.0002,0.001565193,1.038768e-06,0.001456267,9.567848e-07,77.46,-84.6,31223.0,17.769,22.484,0.0
396367648042018816,0.02740854,259.62565,62.83196,1237651311070609565,16.86669,15.61818,15.00776,14.66678,14.38115,CFIS_LSB.236.306.r,259.9173332210614,63.0,Matched,4937.0,7581.0684,1749.2858,259.6256374,62.8319544,14.9358,0.0003,14.9358,0.0003,15.9981,0.0002,0.001565193,1.038768e-06,0.001456267,9.567848e-07,77.46,-84.6,31223.0,17.769,22.484,0.0
396399810350966784,0.02624795,257.1325,62.792485,1237671766931669014,16.99846,15.98655,15.56515,15.3299,15.49513,CFIS_LSB.233.306.r,256.6132993241836,63.0,Matched,2268.0,396.5786,995.8716,257.1328508,62.7924206,15.416,0.0007,15.416,0.0007,17.3661,0.0008,0.002545199,2.253026e-06,0.001232432,1.076933e-06,-61.87,-60.4,27543.0,20.021,42.697,2.0
396400358512945152,0.02625493,257.1325,62.792485,1237671766931669014,16.99846,15.98655,15.56515,15.3299,15.49513,CFIS_LSB.233.306.r,256.6132993241836,63.0,Matched,2268.0,396.5786,995.8716,257.1328508,62.7924206,15.416,0.0007,15.416,0.0007,17.3661,0.0008,0.002545199,2.253026e-06,0.001232432,1.076933e-06,-61.87,-60.4,27543.0,20.021,42.697,2.0
396402007780386816,0.02734522,257.43366,62.973047,1237671766931734590,15.8,14.1611,13.29776,12.91931,12.62831,CFIS_LSB.234.306.r,257.7146439564762,63.0,Matched,17344.0,7475.0425,4485.1846,257.4335789,62.9731553,13.029,0.0002,13.029,0.0002,14.7847,0.0002,0.004005761,1.248803e-06,0.003406519,1.014766e-06,-27.34,-28.44,210463.0,16.7219,49.049,50.0
396403382169921536,0.02706706,257.24786,62.897986,1237671766931669214,15.93674,14.75681,14.18767,13.86504,13.68136,CFIS_LSB.234.306.r,257.7146439564762,63.0,Matched,11329.0,9121.3896,3040.6677,257.2478177,62.8981227,14.0731,0.0003,14.0731,0.0003,16.2514,0.0003,0.002958487,1.368798e-06,0.001606402,7.342576e-07,44.42,46.74,69253.0,18.287,46.219,18.0
396403383763757056,0.02731495,257.43366,62.973047,1237671766931734590,15.8,14.1611,13.29776,12.91931,12.62831,CFIS_LSB.234.306.r,257.7146439564762,63.0,Matched,17344.0,7475.0425,4485.1846,257.4335789,62.9731553,13.029,0.0002,13.029,0.0002,14.7847,0.0002,0.004005761,1.248803e-06,0.003406519,1.014766e-06,-27.34,-28.44,210463.0,16.7219,49.049,50.0
396403933519570944,0.0270447,257.24786,62.897986,1237671766931669214,15.93674,14.75681,14.18767,13.86504,13.68136,CFIS_LSB.234.306.r,257.7146439564762,63.0,Matched,11329.0,9121.3896,3040.6677,257.2478177,62.8981227,14.0731,0.0003,14.0731,0.0003,16.2514,0.0003,0.002958487,1.368798e-06,0.001606402,7.342576e-07,44.42,46.74,69253.0,18.287,46.219,18.0
396476499693168640,0.0272804,260.7901,63.907954,1237671768006197410,16.36607,15.13639,14.51399,14.18692,13.94053,CFIS_LSB.229.308.r,261.19419774470634,64.0,Matched,10893.0,8439.2012,3228.2664,260.790683,63.9080132,14.4809,0.0004,14.4809,0.0004,16.3272,0.0005,0.001942775,6.782142e-07,0.001034769,3.916297e-07,-80.83,-78.87,25472.0,18.8801,32.324,2.0
396478975188166656,0.02731152,260.7901,63.907954,1237671768006197410,16.36607,15.13639,14.51399,14.18692,13.94053,CFIS_LSB.229.308.r,261.19419774470634,64.0,Matched,10893.0,8439.2012,3228.2664,260.790683,63.9080132,14.4809,0.0004,14.4809,0.0004,16.3272,0.0005,0.001942775,6.782142e-07,0.001034769,3.916297e-07,-80.83,-78.87,25472.0,18.8801,32.324,2.0
398572170499876864,0.02786726,263.05082,59.941553,1237656530529550531,16.50461,14.73009,13.87773,13.43738,13.14047,CFIS_LSB.263.300.r,262.99999999999994,60.0,Matched,13442.0,4507.6777,3866.124,263.0507203,59.9414796,13.7141,0.0002,13.7141,0.0002,14.655,0.0001,0.001962662,9.131257e-07,0.001516587,7.529985e-07,-0.61,4.33,71304.0,16.3212,20.295,0.0
398581241470806016,0.02050961,262.25737,60.089388,1237651298723889251,16.49733,15.4333,15.02107,14.80703,14.82425,CFIS_LSB.262.300.r,261.99999999999994,60.0,Matched,19917.0,2510.9094,6737.2715,262.2575822,60.089397,14.9103,0.0008,14.9103,0.0008,16.9249,0.0007,0.002358315,1.794968e-06,0.001645087,1.248095e-06,-25.25,-31.91,38527.0,19.6032,42.212,2.0
398596909511501824,0.02048252,262.49722,60.350279,1237656530529353861,15.98417,14.36778,13.49791,13.14565,12.94069,CFIS_LSB.259.301.r,262.9849797860803,60.5,Matched,5583.0,9676.377,2115.603,262.4971817,60.350266,13.3606,0.0002,13.3606,0.0002,14.983,0.0002,0.003058891,8.434949e-07,0.002179706,6.060167e-07,-40.96,-41.27,82562.0,17.0868,51.381,18.0
398619999255685120,0.02051951,260.74675,60.559305,1237651311071592606,17.26662,15.56825,14.78694,14.39266,14.09532,CFIS_LSB.257.301.r,260.9542077414002,60.5,Matched,17709.0,6976.0054,6151.75,260.7467575,60.5592722,14.6909,0.0003,14.6909,0.0003,15.3929,0.0002,0.001415944,8.778433e-07,0.0007845305,5.095602e-07,-42.42,-41.94,22484.0,16.9511,14.987,0.0
398627420959172608,0.02703267,260.67413,59.851874,1237651297650147502,16.64823,15.20273,14.56031,14.20732,13.99302,CFIS_LSB.261.300.r,260.99999999999994,60.0,Matched,5899.0,8171.645,2137.688,260.6741299,59.8518958,14.4969,0.0003,14.4969,0.0003,15.851,0.0002,0.002404231,1.572627e-06,0.001566349,1.045213e-06,-10.65,-10.99,57595.0,17.9181,31.773,0.0
398628795348707328,0.0186123,260.6713,60.010691,1237651297650082180,16.51754,15.30597,14.96021,14.8077,14.93092,CFIS_LSB.261.300.r,260.99999999999994,60.0,Matched,16151.0,8183.7026,5215.7979,260.6713199,60.0107275,14.6891,0.0006,14.6891,0.0006,16.9935,0.0005,0.003110748,2.321659e-06,0.002436457,1.809956e-06,41.65,49.32,68770.0,19.8305,59.038,18.0
398629894860335104,0.02031751,260.70562,60.444886,1237656529455481013,16.01641,14.60234,13.90967,13.55373,13.29829,CFIS_LSB.257.301.r,260.9542077414002,60.5,Matched,10880.0,7376.062,3936.4902,260.7056364,60.4448891,13.7401,0.0003,13.7401,0.0003,15.3552,0.0003,0.003296363,1.387549e-06,0.001552201,6.85308e-07,89.28,87.64,77954.0,17.1625,36.736,18.0
398630994371962880,0.02763015,260.71878,60.129566,1237651297650081809,16.66706,15.88294,15.26623,15.299,14.39869,CFIS_LSB.261.300.r,260.99999999999994,60.0,Matched,24178.0,7711.2856,7517.2563,260.7190817,60.1295987,14.3658,0.0005,14.2743,0.0004,16.8809,0.0005,0.005086919,3.36477e-06,0.002585487,1.573639e-06,-82.73,-83.42,78385.0,18.8683,50.863,51.0
398642264366147584,0.02183895,259.98273,60.149224,1237656528918675510,16.59571,14.91189,14.07466,13.67602,13.45454,CFIS_LSB.260.300.r,259.99999999999994,60.0,Matched,22472.0,5165.4873,7891.3276,259.9828435,60.1491978,13.9652,0.0003,13.9652,0.0003,15.5097,0.0002,0.002925438,1.197136e-06,0.001430672,5.609315e-07,55.52,54.01,59384.0,17.2609,38.018,18.0
398671401424283648,0.02756607,259.79545,61.54227,1237651297649426615,17.21294,15.80983,15.05965,14.63899,14.35598,CFIS_LSB.248.303.r,259.8715780310418,61.5,Matched,15442.0,5701.6128,5819.1338,259.7955989,61.5422481,14.9691,0.0003,14.9691,0.0003,16.3074,0.0003,0.001803442,8.225924e-07,0.0006242151,3.445849e-07,-45.06,-45.18,16808.0,18.6329,25.82,0.0
398671951180097536,0.02754749,259.79592,62.148536,1237651311070871786,17.75018,15.85347,15.27403,15.02614,14.80533,CFIS_LSB.244.304.r,259.8666451191205,62.0,Matched,29696.0,5642.2378,7876.2695,259.7957075,62.1484038,15.128,0.0004,15.128,0.0004,16.6839,0.0005,0.001682973,8.344979e-07,0.0008879362,5.003797e-07,29.68,25.23,20254.0,19.1402,27.479,2.0
398695865558001664,0.02715822,259.99263,60.891892,1237651297649688806,17.40872,15.98245,15.41727,15.11815,14.92686,CFIS_LSB.252.302.r,259.8958327930416,61.0,Matched,8781.0,4089.9929,2907.187,259.9923641,60.8919715,15.3151,0.0005,15.3151,0.0005,16.9638,0.0006,0.001649097,1.197573e-06,0.0008996811,6.72278e-07,54.99,54.35,19741.0,19.6604,27.893,2.0
398714282377766912,0.02782802,261.55725,62.149483,1237651312144744486,17.12385,15.14973,14.26576,13.85229,13.51402,CFIS_LSB.246.304.r,261.99669958731,62.0,Matched,29131.0,8977.3672,7911.1821,261.5573662,62.1495278,14.0401,0.0002,13.9956,0.0003,15.6648,0.0002,0.003797045,1.63388e-06,0.00113887,5.772165e-07,-77.2,-78.08,74239.0,17.4803,40.565,19.0
399703018141935616,0.02520782,260.84844,57.283497,1237651226783514651,17.02175,15.35465,14.55764,14.1644,13.88685,CFIS_LSB.280.295.r,260.5622595385009,57.5,Matched,1422.0,2002.7908,810.2462,260.8484147,57.2834749,14.4534,0.0002,14.4534,0.0002,15.1018,0.0002,0.001427716,6.283441e-07,0.0005760412,3.334386e-07,86.85,85.77,23131.0,16.7303,13.781,0.0
399713738380306432,0.02746818,260.22824,57.097994,1237651226246644065,17.33674,15.63226,14.72505,14.25315,13.89118,CFIS_LSB.283.294.r,259.8051019168978,57.0,Matched,25344.0,546.0255,6912.3931,260.2282125,57.0979714,14.6067,0.0003,14.6067,0.0003,15.5181,0.0002,0.002042046,8.208154e-07,0.0006629916,3.654313e-07,-17.68,-17.81,25792.0,17.3602,19.552,2.0
399735728612861952,0.02713222,259.40596,56.936918,1237651225709773137,17.34842,15.97182,15.55643,15.41986,15.60316,CFIS_LSB.283.294.r,259.8051019168978,57.0,Matched,13101.0,9220.29,3787.8538,259.405924,56.9368147,15.4041,0.0007,15.4041,0.0007,17.5568,0.0008,0.002014797,1.527827e-06,0.001653324,1.248383e-06,-46.25,-45.63,31268.0,20.4708,41.883,2.0
399739027147745280,0.02663169,258.94756,57.301865,1237651212287803641,17.40054,15.66589,14.85152,14.44954,14.14496,CFIS_LSB.278.295.r,258.7011005417973,57.5,Matched,3118.0,2420.4004,1165.0389,258.9475083,57.3018669,14.7117,0.0003,14.7117,0.0003,15.5111,0.0002,0.001745117,9.583333e-07,0.0006969412,4.005714e-07,65.0,64.33,24978.0,17.1114,16.976,0.0
399770363229136896,0.02713747,257.93399,56.943701,1237651224635965760,17.51372,15.99202,15.33437,15.00216,14.7538,CFIS_LSB.281.294.r,257.9690234581211,57.0,Matched,13284.0,5370.2139,3908.6804,257.9340002,56.9436805,15.2507,0.0003,15.2507,0.0003,16.0808,0.0003,0.00117692,8.215002e-07,0.0009301598,6.471935e-07,82.95,82.88,17693.0,17.6679,17.326,2.0
399825613688432640,0.02682439,258.7112,57.570314,1237651212287672671,17.43657,15.68779,15.14522,14.87523,14.80319,CFIS_LSB.278.295.r,258.7011005417973,57.5,Matched,22619.0,4891.6152,6361.6201,258.7115299,57.5702623,15.0638,0.0005,15.0638,0.0005,16.893,0.0005,0.002194678,1.657364e-06,0.001516821,1.154924e-06,-88.97,-87.63,39976.0,19.6902,36.847,2.0
399826988077967360,0.02745843,258.7235,57.673341,1237651212287672346,17.12793,15.46758,14.68097,14.29894,14.06254,CFIS_LSB.278.295.r,258.7011005417973,57.5,Matched,30365.0,4767.2974,8359.0811,258.723556,57.673334,14.499,0.0003,14.499,0.0003,15.6324,0.0002,0.002233063,1.515254e-06,0.001896568,1.259896e-06,-14.67,-21.03,66954.0,17.2945,26.248,2.0
399832485636106240,0.0273722,259.14001,57.869066,1237651212824477935,16.86288,15.79131,15.25663,14.98387,14.77992,CFIS_LSB.275.296.r,259.47348828498053,58.0,Matched,11616.0,8436.085,2470.6604,259.1401092,57.8690435,15.1908,0.0004,15.1908,0.0004,16.5885,0.0004,0.00211874,1.260351e-06,0.0006895004,4.591882e-07,-33.53,-33.27,19378.0,18.8597,28.758,0.0
400850083496617984,0.02616552,263.09687,58.48263,1237659897247105345,17.1534,15.98454,15.42174,15.10823,14.8581,CFIS_LSB.275.297.r,263.1586176217546,58.5,Matched,17338.0,5624.019,4663.7676,263.0970195,58.4826349,15.2534,0.0003,15.2534,0.0003,16.0159,0.0003,0.001434523,1.103184e-06,0.0005421966,4.134659e-07,-85.08,-85.97,16845.0,18.4773,16.177,2.0
400860253979174912,0.02680662,262.48607,58.397395,1237659896710234186,16.64149,15.1028,14.3976,14.04854,13.85031,CFIS_LSB.274.297.r,262.2016771940391,58.5,Matched,9344.0,2112.5063,3018.5222,262.4860178,58.3974363,13.5736,0.0005,13.5736,0.0005,15.9823,0.0003,0.004431424,2.334096e-06,0.002096933,1.038311e-06,-77.74,-75.11,81363.0,17.5082,121.562,18.0
400865751537313792,0.02773041,261.98034,58.39892,1237656529456398718,17.5596,15.78215,14.94885,14.55094,14.24581,CFIS_LSB.274.297.r,262.2016771940391,58.5,Matched,9296.0,7247.8027,3044.3174,261.9803199,58.3988915,14.8989,0.0004,14.8989,0.0004,15.868,0.0004,0.001666424,1.010785e-06,0.000909238,5.539399e-07,-71.37,-66.17,22995.0,17.3121,20.671,2.0
