specObjID,z,ra,dec,objID,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,tile_name,tile_ra,tile_dec
2918442304916187136,0.02221719,156.65275,16.137735,1237668496310665354,16.18804,14.75675,13.95119,13.51922,13.2305,No tile found,,
2920588551596828672,0.02202864,160.43876,15.643311,1237668495238430830,16.40444,14.90114,14.15971,13.73703,13.56781,No tile found,,
2920602570370082816,0.02197733,159.82697,14.847964,1237664133165089010,17.06827,15.17543,14.37858,13.95713,13.62092,No tile found,,
2920661943997982720,0.01925612,158.19818,15.860828,1237668495774384300,15.5424,14.41593,13.87742,13.54422,13.28298,No tile found,,
2921719124931405824,0.02299478,182.15194,17.211846,1237668495247605786,16.79699,15.1989,14.4725,14.11745,13.87189,No tile found,,
2921728195902334976,0.02302562,181.82745,16.84144,1237668494710603837,16.50987,15.48905,15.06395,14.82789,14.6425,No tile found,,
2921743589065123840,0.02272346,180.7933,16.45928,1237668623010693272,17.25167,15.51992,14.65389,14.17749,13.9099,No tile found,,
827548568419067904,0.0270248,332.79872,11.800734,1237652942089945451,17.33092,15.78662,15.02515,14.6246,14.32729,No tile found,,
828739609205696512,0.02752065,333.05204,12.205193,1237656241160585268,16.73733,15.61682,15.04801,14.75538,14.55245,No tile found,,
828740983779780608,0.02752743,333.05204,12.205193,1237656241160585268,16.73733,15.61682,15.04801,14.75538,14.55245,No tile found,,
828751978896058368,0.02518244,333.17216,14.076233,1237678600220115129,17.63998,15.8034,15.02577,14.60221,14.40065,No tile found,,
828754727490578432,0.02517615,333.17216,14.076233,1237678600220115129,17.63998,15.8034,15.02577,14.60221,14.40065,No tile found,,
828764073339414528,0.02376712,333.39309,14.109007,1237678600220246046,17.26905,15.63186,14.99441,14.63257,14.50476,No tile found,,
828764073523963904,0.0237248,333.39309,14.109007,1237678600220246046,17.26905,15.63186,14.99441,14.63257,14.50476,No tile found,,
828767097180940288,0.02444406,333.54276,13.27884,1237652943700951370,16.56423,15.35719,14.77212,14.45362,14.19817,No tile found,,
828770945287088128,0.02445897,333.54276,13.27884,1237652943700951370,16.56423,15.35719,14.77212,14.45362,14.19817,No tile found,,
828776717907683328,0.02609554,333.59072,13.953097,1237656243308396606,16.62123,15.0205,14.14459,13.68989,13.37155,No tile found,,
828777817234761728,0.02610338,333.59072,13.953097,1237656243308396606,16.62123,15.0205,14.14459,13.68989,13.37155,No tile found,,
828778092297218048,0.02401857,333.71414,13.715226,1237652944237887731,17.37037,15.63046,14.81602,14.40194,14.07484,No tile found,,
828782490159179776,0.0240297,333.71414,13.715226,1237652944237887731,17.37037,15.63046,14.81602,14.40194,14.07484,No tile found,,
828784689366984704,0.0252048,333.9978,14.124968,1237678600220442856,16.29165,14.47213,13.57838,13.12653,12.79538,No tile found,,
828785513816156160,0.02523493,333.9978,14.124968,1237678600220442856,16.29165,14.47213,13.57838,13.12653,12.79538,No tile found,,
828797333566154752,0.02616431,334.00213,13.14773,1237656242234785844,17.66112,15.97521,15.12626,14.7187,14.39993,No tile found,,
828797333750704128,0.02617167,334.00213,13.14773,1237656242234785844,17.66112,15.97521,15.12626,14.7187,14.39993,No tile found,,
834295167438579712,0.0251877,344.50805,13.134496,1237652942094925973,16.35208,13.96663,13.05192,12.56287,12.31812,No tile found,,
835432062495254528,0.02765166,345.66795,13.329071,1237652942095450317,16.38331,14.91107,14.11385,13.67513,13.34267,No tile found,,
835468621256878080,0.02420986,345.19251,13.618891,1237652942632124708,16.05931,14.74118,14.09,13.74781,13.52307,No tile found,,
835492535634782208,0.0257052,344.89936,14.089543,1237652943168929807,16.82574,15.36089,14.76699,14.40093,14.26316,No tile found,,
836609089676011520,0.02430492,346.33157,14.170406,1237652943169519795,17.57754,15.47528,14.54591,14.0941,13.81126,No tile found,,
837763301822720000,0.02330641,347.37943,15.007003,1237652944243720398,16.84238,15.37477,14.49069,14.02769,13.76051,No tile found,,
837836969101780992,0.0256086,349.6509,15.299664,1237652944244703464,16.70722,15.48377,14.86889,14.55756,14.30732,No tile found,,
838845496259799040,0.02637885,350.56405,14.080727,1237652942634418408,17.38962,15.54015,14.74551,14.29721,14.10713,No tile found,,
841056063984789504,0.02343624,355.72957,14.754758,1237652943173517503,16.98849,15.74082,15.15393,14.84241,14.63108,No tile found,,
842316104293443584,0.02208853,356.76578,14.841773,1237652943173910724,16.58278,14.98027,14.34293,13.95524,13.73267,No tile found,,
842339468915533824,0.02618111,357.18783,15.928737,1237656243318423746,16.65515,15.73247,15.19986,14.92418,14.83103,No tile found,,
845585777298532352,0.01808515,1.7566396,14.106587,1237652942102331552,17.47044,15.73185,15.10336,14.90847,14.87401,No tile found,,
845641302635735040,0.02141051,0.9346799,16.186851,1237652944786358297,16.6701,15.56063,15.02697,14.75378,14.53881,No tile found,,
1325330472779147264,0.02296234,325.47395,-6.7088336,1237652936184102946,15.88092,14.15669,13.36398,12.91444,12.65659,No tile found,,
1326362364458592256,0.0193551,325.97275,-8.125297,1237652934573752417,16.27553,14.59079,13.74882,13.31283,13.02034,No tile found,,
2666150558783531008,0.02781433,143.62517,16.558421,1237667781743804636,16.82284,15.6534,15.18113,14.90599,14.78896,No tile found,,
2667319339224426496,0.02765421,144.38702,17.112443,1237667782281068626,17.06862,15.38185,14.50861,14.04691,13.74304,No tile found,,
2670671750764718080,0.02231971,151.81798,18.381852,1237667781747343453,17.42632,15.97687,15.37826,15.06641,14.93994,No tile found,,
2674013166635083776,0.02065627,157.81768,19.383013,1237667781749833841,17.13906,15.8006,15.30193,15.00376,15.11036,No tile found,,
2674044502716475392,0.02074602,157.22177,19.75737,1237667782286508229,17.04252,15.65176,14.9656,14.58001,14.28871,No tile found,,
2675216582111684608,0.02707758,157.26396,19.74759,1237667782286508090,16.65652,15.52819,15.01681,14.7511,14.64373,No tile found,,
2805893545917966336,0.02046475,168.73793,21.855748,1237667782828163087,16.7758,15.71593,15.24549,15.01061,14.84476,No tile found,,
2805917460295870464,0.02121861,169.6849,21.564195,1237667782291685463,16.26197,15.37423,15.02094,14.85101,14.63343,No tile found,,
2814880679085500416,0.02105232,172.05136,21.99666,1237667782829473852,16.08834,14.48961,14.40046,14.08731,14.51051,No tile found,,
2819318033154074624,0.02277892,173.42475,21.864601,1237667782293192853,17.18212,15.64315,15.03051,14.73621,14.52882,No tile found,,
2819347170212210688,0.02170308,172.43833,22.126549,1237667782829670591,15.74931,14.49795,13.99099,13.70414,13.6005,No tile found,,
2822661093174831104,0.02244651,175.62133,21.587368,1237667781757173854,16.65973,15.49533,14.95794,14.6394,14.46362,No tile found,,
2822667140488783872,0.02164734,175.43101,21.165651,1237667781220237421,17.51286,15.9114,15.13431,14.77603,14.53523,No tile found,,
2825027247298078720,0.02271956,177.11454,21.15664,1237667781220892830,16.79332,15.31271,14.50473,14.06943,13.74313,No tile found,,
2829387909759526912,0.02475046,179.51651,21.247934,1237667781221875830,16.1129,14.6891,13.97631,13.60899,13.32874,No tile found,,
2829443160218822656,0.02213283,177.9993,21.108435,1237667917028130910,15.87502,14.42969,13.87672,13.64324,13.53889,No tile found,,
2829444809486264320,0.02300412,178.45787,21.219205,1237667781221482570,16.78635,15.65107,15.09653,14.85001,14.63744,No tile found,,
2829452506067658752,0.02569333,177.89528,22.058513,1237667782295027759,17.0099,15.23053,14.34705,13.98947,13.67179,No tile found,,
2829453330701379584,0.02135194,177.731,21.145483,1237667781221154857,16.22639,15.28652,14.89583,14.73903,14.62275,No tile found,,
2829456079480449024,0.02564115,177.71963,21.168976,1237667781221154929,16.30438,15.06252,14.47509,14.1716,14.00866,No tile found,,
2829461027282774016,0.02592018,177.73459,21.973259,1237667782294962179,16.60087,15.31025,14.68591,14.38256,14.27597,No tile found,,
2937576286140262400,0.0225672,181.55045,21.226201,1237667781222727796,16.86755,15.74747,15.16016,14.86567,14.61724,No tile found,,
2943212932583942144,0.0233335,191.27733,21.169575,1237667781226725414,15.83529,14.79908,14.2991,14.04714,13.84223,No tile found,,
2947759688462133248,0.02279169,199.31978,20.690991,1237667781230002205,16.62804,15.01132,14.28724,13.95025,13.70975,No tile found,,
2947770408700504064,0.02332989,199.37482,20.684193,1237668273507729620,17.06145,15.46233,14.73667,14.36344,14.13766,No tile found,,
2975757372674304000,0.02256302,181.31358,21.214435,1237667917029441552,15.93522,14.23723,13.32568,12.89869,12.61294,No tile found,,
2975766993401047040,0.02245451,181.23442,21.240485,1237667781222596633,16.08673,14.88318,14.3206,13.98791,13.71433,No tile found,,
2975776614127790080,0.02451373,180.72523,21.644669,1237667781759271003,17.37564,15.74484,15.46335,15.31716,15.34235,No tile found,,
2975889039191730176,0.02226674,180.46963,22.531423,1237667782832947260,16.55991,14.75749,13.8861,13.423,13.08752,No tile found,,
2976884647004235776,0.02428679,183.47883,21.756057,1237667781760385135,16.75209,15.06314,14.28192,13.88479,13.63797,No tile found,,
2976885471637956608,0.02238926,183.89351,21.832697,1237667781760581646,17.13894,14.46606,13.64701,13.18321,12.93084,No tile found,,
2976896191876327424,0.02375635,183.59428,22.18688,1237667782297321518,16.46759,15.11569,14.45611,14.09974,13.84514,No tile found,,
2976898116021676032,0.02526539,183.30821,21.790426,1237667781760319625,17.58605,15.78323,14.96176,14.55666,14.2609,No tile found,,
2976931101370509312,0.02434893,182.36645,22.104635,1237667782296797237,16.4973,15.59393,15.43097,15.30203,15.21455,No tile found,,
2978084493547563008,0.02373175,183.2381,21.426931,1237667781223448702,17.33596,15.65274,14.85056,14.48833,14.23846,No tile found,,
2979204621051914240,0.02280739,184.9124,22.15253,1237667782297845888,16.75612,15.68211,15.29501,15.0894,14.9503,No tile found,,
2979281311987951616,0.02276011,186.74782,22.639583,1237667782835437650,15.99178,14.24008,13.35195,12.95788,12.80601,No tile found,,
2982515246083631104,0.02384842,194.94724,21.81321,1237667782301909080,16.09065,14.52412,13.76346,13.37291,13.06131,No tile found,,
2982662580641753088,0.02219361,194.2231,22.373607,1237667782838452274,16.71898,15.49002,15.18928,15.0036,14.94977,No tile found,,
2983765395720136704,0.02382166,196.0451,22.289669,1237667782839238672,16.26105,15.16604,14.60347,14.45266,14.35808,No tile found,,
700321046510725120,0.02025849,243.47225,48.296703,1237655129836880127,16.79664,15.65064,15.26259,15.01092,14.87161,CFIS_LSB.323.277.r,243.72941995171632,48.5
700404884272343040,0.02416394,241.18658,49.458303,1237655129299222696,16.38097,15.0696,14.49729,14.16649,13.90893,CFIS_LSB.313.279.r,240.9738552643004,49.5
702614908063213568,0.02454362,245.71278,45.742021,1237655129301319761,16.83982,15.66612,15.16155,14.88307,14.69467,CFIS_LSB.344.271.r,245.3955294367716,45.5
702618756353910784,0.01956505,245.10056,46.283366,1237655129301057728,16.66485,15.68902,15.2649,15.05021,14.85683,CFIS_LSB.337.273.r,244.78663460641383,46.5
702657239260882944,0.02064288,244.0747,47.98161,1237655129837142229,16.41158,15.11507,14.41085,14.02852,13.81369,CFIS_LSB.327.276.r,244.34691590286351,48.0
702680878760880128,0.02093654,244.91478,47.873232,1237655130374209707,16.83916,15.97182,15.78709,15.70862,15.74435,CFIS_LSB.328.276.r,245.09415417779584,48.0
861430289660930048,0.02724874,135.40902,49.088069,1237655108901732449,17.43121,15.59421,14.7497,14.33953,14.01409,CFIS_LSB.178.278.r,135.65852471681748,49.0
862526777514289152,0.02356985,137.25327,49.96304,1237655108902387779,16.87305,15.2431,14.49207,14.11518,13.85807,CFIS_LSB.176.280.r,136.90369676371628,50.0
862538597264287744,0.02749332,138.743,51.361062,1237655109439979768,16.62393,14.51706,13.73416,13.36862,13.11313,CFIS_LSB.173.283.r,138.95255614745275,51.5
862579279194515456,0.0268696,139.90086,50.879552,1237655108366368884,16.83209,15.34958,14.57017,14.15673,13.87896,CFIS_LSB.176.282.r,139.83338415778593,51.0
862590274310793216,0.02678597,139.92056,50.855622,1237655108366368771,17.05095,15.54403,14.88593,14.5445,14.33888,CFIS_LSB.176.282.r,139.83338415778593,51.0
863628763127113728,0.02489831,141.05739,51.508035,1237655108366762119,16.91329,15.30509,14.55302,14.17309,13.91117,CFIS_LSB.176.283.r,141.36213804596352,51.5
863705179185244160,0.02482709,141.89628,52.210583,1237655108904026128,16.35824,14.67969,13.8865,13.48874,13.23317,CFIS_LSB.175.284.r,142.1235589797401,52.0
865878364420859904,0.02505653,147.09494,54.007613,1237655108368728212,17.12711,15.78783,15.39628,15.20539,15.43852,No tile found,,
865880563444115456,0.02489492,146.99348,54.014769,1237655108368662577,15.46831,14.04552,13.35766,13.02069,12.96623,No tile found,,
865881975548831744,0.02489806,146.99348,54.014769,1237655108368662577,15.46831,14.04552,13.35766,13.02069,12.96623,No tile found,,
865882250426738688,0.02510298,147.09494,54.007613,1237655108368728212,17.12711,15.78783,15.39628,15.20539,15.43852,No tile found,,
940196005347878912,0.02250008,168.31637,3.6573226,1237655123928416288,16.56636,14.57514,13.75023,13.33084,13.03556,No tile found,,
942382389521311744,0.02257559,174.22587,4.1235867,1237655124467908686,17.19789,15.4026,15.04616,14.81511,14.75863,No tile found,,
942434066567817216,0.02217642,172.65661,3.7566204,1237655123930316917,16.68765,15.55157,15.03858,14.75365,14.574,No tile found,,
942520653108504576,0.02133831,173.20244,5.5065207,1237655126078062629,16.89767,15.13358,14.34199,13.96003,13.67924,No tile found,,
942552538945710080,0.02140878,174.23914,5.4895423,1237655126078521452,17.38656,15.80505,15.06049,14.67532,14.40924,No tile found,,
943639126882674688,0.01940782,175.24588,5.0642808,1237655125542109252,16.19085,14.6693,14.04599,13.62971,13.47291,No tile found,,
946909899047069696,0.02070145,180.73165,4.2340534,1237655124470726793,16.70155,14.60247,13.7756,13.38236,13.12321,No tile found,,
946910998558697472,0.02142312,180.59567,4.3298165,1237655124470661181,15.37184,13.87465,13.16859,12.79336,12.56378,No tile found,,
946968173163341824,0.02270648,178.74187,4.6605768,1237674598923370579,16.09412,14.90246,14.35941,14.05782,13.82209,No tile found,,
948071533098592256,0.01858804,180.95313,4.2218215,1237655124470857781,15.77357,14.58415,14.04605,13.72431,13.47344,No tile found,,
948075106511382528,0.01899495,181.07225,3.8729313,1237655123933986942,17.13193,15.61764,14.9719,14.63229,14.34691,No tile found,,
948082253336963072,0.0212172,180.57337,4.7164655,1237655125007532073,17.26869,15.60973,14.83706,14.45954,14.17543,No tile found,,
948091324307892224,0.02093703,180.42117,4.7698527,1237671126980952174,16.45089,14.88178,13.96641,13.45568,13.0884,No tile found,,
948110016005564416,0.01931988,180.7279,5.6126153,1237671126981279819,16.03692,15.15917,14.70682,14.63032,14.50344,No tile found,,
950374185358616576,0.02346905,184.48254,5.8697904,1237655126619848789,16.71653,15.65887,15.18462,14.97232,15.02743,No tile found,,
951411299751847936,0.02578107,188.55247,3.9204467,1237655123937263691,17.31215,15.58424,14.79464,14.41675,14.17342,No tile found,,
952609492984424448,0.02114843,189.04216,5.0861466,1237655125548073065,17.27316,15.82234,15.1166,14.73587,14.43342,No tile found,,
954897855955363840,0.02421558,194.08471,5.4765418,1237655126087172142,16.26291,14.76993,14.11498,13.72963,13.49533,No tile found,,
957124636326258688,0.02405324,197.39515,4.9505175,1237655125551743013,16.49627,14.71628,13.96904,13.61694,13.4055,No tile found,,
958190613486921728,0.0207722,199.56783,4.4643029,1237655125015855124,16.37853,14.71238,13.92521,13.52814,13.24335,No tile found,,
958193912021805056,0.02043961,199.64408,4.4863009,1237655125015855301,15.97362,14.4237,13.68411,13.30314,13.092,No tile found,,
958204357382268928,0.02140864,199.40597,4.4855508,1237655125015789657,17.29993,15.75798,15.00123,14.59294,14.29648,No tile found,,
958287370510166016,0.0213542,199.99116,5.8078689,1237655126626598975,16.64191,15.01419,14.3386,14.05718,13.72083,No tile found,,
959314314353731584,0.02197353,201.60017,4.465537,1237655125016707139,16.59772,15.04969,14.34251,13.97128,13.72616,No tile found,,
959315413865359360,0.02179204,201.64076,4.4525294,1237655125016707274,16.28613,15.04415,14.40964,14.07288,13.76243,No tile found,,
959375887004887040,0.02486896,201.04016,5.2597483,1237655126090186824,16.51207,15.16598,14.76495,14.53611,14.48422,No tile found,,
960417949133334528,0.02276653,204.34682,3.8974267,1237671957517893650,16.69185,14.94231,14.0884,13.67988,13.37586,No tile found,,
960421522546124800,0.0234529,204.68362,4.4590215,1237671958054568115,16.32029,15.2023,14.73435,14.35321,14.18072,No tile found,,
960497388848441344,0.02195273,203.1301,4.8024844,1237671956443562114,16.51905,15.46366,15.00809,14.74098,14.69145,No tile found,,
960497663726348288,0.02148128,203.2336,4.9469159,1237671990802776371,17.0575,15.88123,15.49124,15.27473,14.97402,No tile found,,
960522952493787136,0.02283004,203.5153,4.7537396,1237655125554429993,16.19243,14.80878,14.08031,13.71512,13.36694,No tile found,,
960524052005414912,0.02195737,203.54259,4.8684697,1237655125554430052,15.88799,14.2325,13.46613,13.07578,12.83368,No tile found,,
960541919069366272,0.02270428,204.46295,5.2511543,1237671992413519960,17.36262,15.59242,14.74815,14.31555,13.99949,No tile found,,
960565008813549568,0.0229638,205.11328,4.7737916,1237655125555085390,15.8868,14.45947,13.72075,13.33796,13.07822,No tile found,,
961528730738518016,0.02344551,207.41162,4.2382927,1237655125019263012,15.00843,13.24224,12.43077,12.01645,11.85785,No tile found,,
961547147558283264,0.02309719,206.21037,4.0238348,1237664814451982378,16.75205,14.96387,14.13327,13.72904,13.40972,No tile found,,
961554844139677696,0.02319748,205.9175,3.8960029,1237655124481736920,15.52909,14.36211,13.75922,13.46122,13.17692,No tile found,,
961555393895491584,0.0234022,205.93727,3.8890699,1237655124481736746,16.6451,15.55219,15.27098,15.1718,15.1017,No tile found,,
961557043162933248,0.02312038,206.01991,3.9056427,1237655124481802297,16.2592,14.44748,13.65655,13.24431,12.94831,No tile found,,
961587554610604032,0.02349167,205.60768,3.856038,1237671992951177295,17.35911,15.89998,15.28482,14.89151,14.63536,No tile found,,
961595251191998464,0.0230646,205.42806,4.2740443,1237671992950980616,16.99415,15.74895,15.18969,15.02524,15.10669,No tile found,,
961612293622228992,0.02295112,205.11328,4.7737916,1237655125555085390,15.8868,14.45947,13.72075,13.33796,13.07822,No tile found,,
961652150918735872,0.02327884,206.10368,5.1253418,1237655126092415037,16.91681,15.32802,14.56021,14.17924,13.91007,No tile found,,
962698886021933056,0.02319547,207.79389,4.3617758,1237674604286967968,16.6835,15.50253,15.03364,14.82098,14.69576,No tile found,,
963889656510834688,0.02405493,209.19812,5.5263058,1237655126630596712,17.33897,15.48873,14.64827,14.22779,13.97988,No tile found,,
1065187663918688256,0.02604822,151.37152,55.954026,1237655108906909819,17.02739,15.52093,14.76959,14.40101,14.19205,No tile found,,
1065235767552403456,0.02600723,153.79764,56.672086,1237655108907565214,16.00807,14.52684,13.95608,13.67115,13.52615,No tile found,,
1065252809982633984,0.0245376,154.17868,56.307006,1237655108370759701,16.93971,15.86564,15.37835,15.10182,14.89775,No tile found,,
1065268203145422848,0.02581187,155.78665,57.039097,1237655108908089403,16.39971,14.7081,13.83744,13.54521,13.23316,No tile found,,
1065269302657050624,0.0252223,155.60282,57.03605,1237655108908023933,16.22205,15.15947,14.61193,14.34219,14.07959,No tile found,,
1066321810229848064,0.02610513,154.92835,57.423477,1237655109444829263,16.37335,14.65341,14.10876,13.71749,13.55716,No tile found,,
1066322909741475840,0.02615281,154.67229,57.282038,1237655109444763711,16.83289,15.16964,14.35336,13.94725,13.67495,No tile found,,
1066355345334495232,0.02613619,156.56841,57.293789,1237655108908285975,16.44278,14.83558,14.09239,13.69807,13.48497,No tile found,,
1066356444846123008,0.02441095,156.67915,57.22634,1237655108908351497,15.31276,13.60915,12.8064,12.46739,12.18916,No tile found,,
1066357544357750784,0.02656517,156.39675,57.135852,1237655108908220470,16.3824,14.99638,14.36121,14.02828,13.75717,No tile found,,
1067471075043993600,0.023738,159.54158,58.017254,1237655108909072461,17.08038,15.83102,15.31563,14.99056,14.78139,No tile found,,
1069763006193231872,0.02417229,167.81227,59.489731,1237655108911038502,16.73953,15.66278,15.26814,14.91371,14.77401,No tile found,,
1095507522007099392,0.02353813,257.1604,32.56411,1237655129308266924,16.90069,15.93935,15.55883,15.36432,15.2712,CFIS_LSB.434.245.r,257.2945232932129,32.5
1096775533808609280,0.02765468,256.86825,34.567332,1237655130381222191,17.05123,15.89973,15.33956,15.03295,14.81176,CFIS_LSB.423.249.r,256.6354557348064,34.5
1098886046143244288,0.02286989,259.04431,31.792304,1237654952673804575,16.2582,14.96885,14.42388,14.0979,13.86417,CFIS_LSB.439.244.r,258.8296595379801,32.0
1099039153137412096,0.02339941,258.15232,32.87573,1237655130382074280,17.13278,15.78433,15.38332,15.22656,15.35404,CFIS_LSB.433.246.r,258.1466528989826,33.0
2791279387050272768,0.02030548,162.92396,18.480829,1237668289086881829,15.34737,13.64798,12.82425,12.43463,12.19486,No tile found,,
2797904494396991488,0.02210567,165.13871,18.465181,1237668288550928528,17.22759,15.90456,15.36796,15.04656,14.85968,No tile found,,
2797918513170245632,0.02119374,164.317,18.201486,1237668288550600803,17.29798,15.70943,14.90431,14.52275,14.27516,No tile found,,
2797986408013260800,0.02012099,164.87768,18.852178,1237668289087733781,17.33735,15.68017,14.87219,14.47773,14.19447,No tile found,,
2798008123367909376,0.0220758,165.43519,18.72151,1237668289087930399,16.97681,15.26888,14.5595,14.23057,13.99121,No tile found,,
2802499897893349376,0.02156021,167.04381,23.975579,1237667911659815053,17.09137,15.88881,15.29945,14.99434,14.75066,No tile found,,
2803559832504788992,0.02725629,166.7504,18.365882,1237668292835082343,17.0902,15.43494,14.67605,14.25253,14.04939,No tile found,,
2807017520622495744,0.02267381,169.32186,24.640689,1237667912197603433,17.23506,15.50368,14.75424,14.40764,14.15622,No tile found,,
2811478514828601344,0.0245028,170.49329,24.786726,1237667912198127621,17.13663,15.61989,14.85185,14.45233,14.20487,No tile found,,
2811479064584415232,0.02275067,170.36513,24.404822,1237667911661191227,16.57084,15.46832,14.98963,14.73047,14.48536,No tile found,,
2812556861109200896,0.01877943,171.72951,18.832634,1237668292837179425,16.51528,14.82675,14.08416,13.69995,13.42283,No tile found,,
2820471140554663936,0.022675,173.41249,24.684622,1237667911662370970,16.65232,15.44081,14.82535,14.47892,14.21156,No tile found,,
2820476638112802816,0.02351498,173.71031,25.530628,1237667912736243783,15.91334,14.35894,13.54711,13.09342,12.7165,No tile found,,
2820534362473261056,0.02098239,175.66438,24.822522,1237667911663288411,15.85041,14.58468,13.99992,13.69419,13.41603,No tile found,,
2821511833729394688,0.02027915,176.44029,19.163853,1237668292839145529,17.61307,15.81097,15.05177,14.68418,14.39516,No tile found,,
2821536572741019648,0.02261372,175.9072,19.09046,1237668292838883394,16.25845,14.5181,13.71795,13.30368,13.02152,No tile found,,
2824921694181812224,0.02009247,176.81265,19.176013,1237668292839276657,16.86748,15.24264,14.4581,14.07196,13.80763,No tile found,,
2824936812466694144,0.01973044,176.3489,19.157617,1237668292839080076,17.52237,15.85269,15.10394,14.72053,14.42477,No tile found,,
2824941485391112192,0.02039172,176.64346,19.110099,1237668292839211030,16.61895,14.75993,13.91617,13.46112,13.18327,No tile found,,
2824954129774831616,0.02728084,176.34485,18.656184,1237668292302209047,17.27007,15.54509,14.72426,14.33112,14.04157,No tile found,,
2826181454545840128,0.01892076,178.01088,25.751119,1237667912737947910,17.35226,15.73672,15.39512,15.32381,15.32481,No tile found,,
2830609187954780160,0.01991236,177.34202,24.938472,1237667911663943706,16.53331,15.10525,14.68875,14.49023,14.41599,No tile found,,
2903726439444539392,0.01976231,143.38339,14.584554,1237668288541622504,16.84156,15.34075,14.69266,14.38039,14.17493,No tile found,,
2905951301508556800,0.02627467,145.97902,14.802369,1237671125376106683,17.12406,15.81575,15.16009,14.85274,14.60306,No tile found,,
2905966144915531776,0.02610522,146.11096,14.950915,1237668288005931256,17.01859,15.4757,14.68253,14.28337,14.05314,No tile found,,
2905966969549252608,0.0264001,146.19453,14.889398,1237671262814994479,17.74725,15.60674,14.81925,14.41486,14.19521,No tile found,,
2906075821200402432,0.02682019,144.9658,15.995675,1237668289616216155,17.19465,15.49864,14.98928,14.69464,14.70023,No tile found,,
2907165713007405056,0.02622878,146.201,14.879236,1237671262814994478,17.3634,15.45447,14.66562,14.25138,14.0014,No tile found,,
2909472213759453184,0.02653683,149.49341,15.467168,1237671262816436336,16.63898,15.52975,15.06319,14.74749,14.59857,No tile found,,
2910512075941898240,0.02639982,149.79939,16.478242,1237668289081376896,17.54429,15.87002,15.0262,14.61246,14.31225,No tile found,,
2910529118372128768,0.02663551,149.54826,15.946974,1237668288544309316,16.34071,14.57857,13.79616,13.40308,13.14887,No tile found,,
2910576672250030080,0.0264628,150.5876,17.422574,1237668290155511823,16.98811,15.77622,15.18098,14.83817,14.61384,No tile found,,
2910587117610493952,0.0261671,150.27251,16.938866,1237668289618444433,16.68569,15.3159,14.75002,14.53015,14.70322,No tile found,,
2912789989844609024,0.02644321,152.08194,16.89812,1237668289082294360,16.43359,14.95766,14.25448,13.89901,13.6365,No tile found,,
2914964549570422784,0.01847224,156.35821,17.261576,1237668288547258388,16.9733,15.22153,14.74028,14.40856,14.54305,No tile found,,
2915103912669243392,0.02738499,155.52963,17.838122,1237668289620672686,17.23742,15.51851,14.65848,14.2518,13.96624,No tile found,,
2916231186982397952,0.0185751,156.03573,16.741893,1237668288010190888,15.26206,14.14627,13.50626,13.1367,12.92217,No tile found,,
2917304584621811712,0.02545251,155.57165,17.881855,1237668289620672791,17.65757,15.76684,14.92605,14.54232,14.27007,No tile found,,
2917305684133439488,0.02625345,155.55255,17.859657,1237668289620672743,17.31246,15.53086,14.70439,14.29009,14.05973,No tile found,,
2917319977784600576,0.02662828,156.83618,18.530994,1237668290158133416,17.37733,15.71701,14.90925,14.49996,14.24866,No tile found,,
2919498110906427392,0.02077869,159.24766,18.137681,1237668289085374492,17.45386,15.35434,14.60395,14.23035,14.09624,No tile found,,
2919499760173869056,0.02074538,159.35563,18.067845,1237668289085374639,16.21152,15.13791,14.70011,14.51008,14.37412,No tile found,,
2934238713191884800,0.02274716,203.11868,18.045401,1237668270825078812,16.96171,15.32782,14.49849,14.09748,13.84039,No tile found,,
2934251907331418112,0.02355134,203.21072,18.151105,1237668270825078951,17.51626,15.68487,14.85274,14.42062,14.16118,No tile found,,
2947735224328415232,0.022745,198.43367,19.846986,1237668272433660028,16.91896,15.74605,15.21122,14.94343,14.74362,No tile found,,
2947758039194691584,0.02286911,199.33245,20.63807,1237668273507729487,15.54085,14.38252,13.73449,13.44031,13.14421,No tile found,,
2948850129118980096,0.02242878,200.7092,19.690836,1237668272434577579,17.23959,15.95246,15.30131,14.97351,14.63515,No tile found,,
2948886962758510592,0.02386449,201.66634,19.944662,1237668272971841620,15.68206,14.36166,13.75761,13.42745,13.29754,No tile found,,
2973536084677388288,0.02269552,203.18071,18.176318,1237668270825078838,16.72707,15.13226,14.24294,13.91477,13.64848,No tile found,,
2973537733944829952,0.02387669,203.36334,18.170614,1237668270825144374,17.25114,15.61964,14.92421,14.59024,14.32882,No tile found,,
2973553401985525760,0.02350934,202.89657,18.917263,1237668271898689656,16.88029,15.88298,15.38006,15.15527,14.98322,No tile found,,
2973561373444827136,0.0226162,203.12248,18.195046,1237668270825079009,17.18598,15.2513,14.36826,13.9296,13.60939,No tile found,,
2973561923200641024,0.02269067,203.11164,18.143392,1237668270825013315,16.85392,15.06305,14.26229,13.86899,13.58691,No tile found,,
2974632572681742336,0.02611368,205.99966,17.841573,1237668270826258634,16.82121,15.18299,14.44876,14.07901,13.80743,No tile found,,
2974700467524757504,0.02669309,204.55084,18.391343,1237668271362474172,16.71507,15.1023,14.48234,14.11429,13.87406,No tile found,,
2974786504309630976,0.02692491,206.06528,19.566658,1237668272973676598,17.04129,15.31071,14.41784,13.94599,13.65874,No tile found,,
