targetid,z,zerr,spectype,ra,dec,flux_g,flux_r,flux_z
39627660980129640,0.01899185092857164,3.467990801859565e-06,GALAXY,178.1721816863354,-5.306231063335026,13.424791,18.573473,22.477062
39627697126641689,0.02703263959814869,2.492956324263448e-05,GALAXY,177.4161873509922,-3.865778511477852,14.749567,24.688637,32.354332
39627703162242289,0.02736807242656943,1.809860591333301e-05,GALAXY,177.5528586706727,-3.602729456339222,14.900196,21.521906,26.21976
39627697139223846,0.01923349862482612,1.689997493437093e-05,GALAXY,178.1470190189428,-3.70742470753251,13.247839,19.235104,24.425486
39627685084794292,0.02621248474678514,1.511883854617551e-05,GALAXY,178.6808494856346,-4.25993141036532,13.95667,20.891615,26.455593
39627697143418802,0.01922129118054232,8.813438916202295e-06,GALAXY,178.4458503914961,-3.723401018622031,14.46933,18.646309,21.60488
39627697160194430,0.02619059479859136,4.887890866920755e-05,GALAXY,179.3340161947119,-3.69185504788466,15.4479065,29.562077,44.09053
39627703116105030,0.02733793499780914,2.402104562878616e-06,GALAXY,174.7892226945362,-3.386687875176741,13.516097,18.73703,22.290432
39627763488918527,0.01951107933948071,5.903893906706521e-06,GALAXY,174.1609194613468,-0.9573884759367797,14.902488,21.02246,25.559446
39627757457509130,0.02087488711545145,1.364187474058292e-06,GALAXY,174.6402914299369,-1.186281260286819,14.014769,15.875416,12.9306755
39627757465897880,0.02069979696331182,1.87494831115298e-05,GALAXY,175.145334760676,-1.340337371607119,15.173592,20.642727,25.276222
39627751442877267,0.02729018629000631,5.314790232596254e-05,GALAXY,176.1328466242932,-1.489487125452573,15.217776,28.132307,41.585316
39627721269052960,0.02734643344623448,4.68574925735722e-06,GALAXY,177.5808684375177,-2.803822722712955,15.432561,19.397318,20.505919
39627703179021543,0.02604549948458554,8.927850475883594e-06,GALAXY,178.6214528099979,-3.561023357095022,15.323449,22.137875,27.557083
39627727321432782,0.01883991168804109,6.852416680637468e-06,GALAXY,178.2793475980935,-2.570141490448765,13.970006,18.801903,22.347307
39627739417809661,0.01846973197981537,7.678980829179112e-05,GALAXY,179.447244155955,-2.026623747936527,14.0031185,25.316935,36.218082
39627787698440456,0.01991895706530185,1.403974409143083e-05,GALAXY,177.1039625827905,-0.03613184232637209,15.024892,20.561567,23.958673
39627751476433154,0.01872566212296137,6.492167370343136e-07,GALAXY,178.2248936226908,-1.448062833054183,15.03579,12.977955,10.249904
39627757524617118,0.01925700874262349,9.387614591667618e-06,GALAXY,178.599373027899,-1.31588582236326,13.940312,18.622822,21.811844
39627757537201151,0.01835288041723428,0.0001300491501929839,GALAXY,179.398031106559,-1.221098947797974,13.131712,23.83431,34.594296
39627757537201151,0.01835425523859727,6.939669167505959e-05,GALAXY,179.398031106559,-1.221098947797974,13.131712,23.83431,34.594296
39627757541394061,0.01902339018838144,2.216862103752709e-05,GALAXY,179.5827351319129,-1.127655075354647,15.464986,24.200634,30.367908
39627781696393269,0.02112364964600869,8.275779832020099e-06,GALAXY,179.4609200262636,-0.2814459320517877,13.133473,15.329236,15.995077
39627781696393269,0.02114185238895857,7.501838163797565e-06,GALAXY,179.4609200262636,-0.2814459320517877,13.133473,15.329236,15.995077
39627577161157779,0.02134208143318557,1.597074036165766e-06,GALAXY,188.7391861770808,-8.83153046503112,14.845788,18.423923,20.077183
39627577173741581,0.02086735742753622,2.828460008570995e-05,GALAXY,189.5522889791158,-8.678127391044521,13.867238,20.513166,26.663824
39627613118923038,0.02473560202634777,9.755216294313147e-06,GALAXY,190.5885155797038,-7.261255139305267,13.296202,16.993734,19.62372
39627577211487809,0.02208674634212113,5.108170612565093e-06,GALAXY,191.6850345394295,-8.793210717434906,15.231903,14.3091345,9.327087
39627607125266769,0.02487965331716487,0.0001062439693537523,GALAXY,191.0416363511771,-7.548270660563967,13.748506,23.881624,34.840145
39627619158721922,0.02517239117933403,1.227461098340625e-06,GALAXY,193.1559876372531,-7.109634390996574,14.274487,16.877474,18.704477
39627642969789547,0.02661456535538018,2.108709941334463e-06,GALAXY,180.4667808729714,-6.109389478532383,14.048577,15.903218,15.019601
39627648988613078,0.02758100538715409,2.396677822414596e-05,GALAXY,180.6103579749897,-5.794640148989396,14.412511,22.05676,27.75227
39627655003244549,0.02679913100975106,1.796893792835455e-05,GALAXY,180.5795394589387,-5.414441835711488,15.590941,23.596668,29.971004
39627655015825622,0.02783551635949137,3.326683101896321e-06,GALAXY,181.2642080466698,-5.577424586360025,15.114258,20.56362,24.225637
39627667040897483,0.02658343918046713,1.127725247921507e-05,GALAXY,180.3551814801331,-5.032462075367953,14.561031,19.830626,23.501875
39627703212575698,0.01923452987700076,6.502625403864453e-05,GALAXY,180.619632698037,-3.595950883557459,13.554753,24.581972,36.062893
39627697214722861,0.01993778441881798,1.163902705433971e-06,GALAXY,182.7273586485327,-3.787622325735519,15.285309,19.722086,23.01298
39627631053770196,0.02600727014838323,3.712271164084967e-06,GALAXY,186.4457220769803,-6.5997133313549,13.240324,18.275206,21.887016
39627691204285502,0.01923205270872454,2.821221282565227e-05,GALAXY,183.9664706199467,-4.067546716062212,15.075825,20.86195,25.752823
39627673160388279,0.0259296139931676,4.983843210356681e-06,GALAXY,186.1861386179486,-4.767609702122235,14.946486,20.102495,18.882792
39627673172967659,0.02578369133717709,1.373565368063274e-05,GALAXY,186.7773386406623,-4.73508160298949,15.505254,21.699633,23.289824
39627685206428039,0.02559543173832236,6.794650177595778e-06,GALAXY,185.8700890856602,-4.21191282102226,14.229962,22.233088,29.194128
39627715296363344,0.02540162928662513,6.974837581227009e-06,GALAXY,181.5333225250907,-2.950369415031033,14.92485,21.040422,27.34529
39627733407367383,0.01824177713047736,1.410891481238685e-05,GALAXY,181.0073312343303,-2.226405133264929,15.031233,21.673967,27.632147
39627709264954632,0.02597099020916365,1.324534063326185e-06,GALAXY,181.8016070327216,-3.192299792821531,15.558922,21.902752,25.881462
39627745482769479,0.02012991582107706,1.839551555626863e-05,GALAXY,180.7989899873502,-1.789708849851361,13.355587,21.761044,30.267122
39627769633573424,0.0210927225646939,2.287142911851658e-06,GALAXY,180.3623012376466,-0.7203838563730275,15.357454,22.966995,21.810432
39627769633573289,0.02105744733888403,2.405130649897739e-06,GALAXY,180.3571312538394,-0.7199740301871915,14.204815,15.843936,11.228331
39627769633573289,0.02104991022607725,2.480331144262273e-06,GALAXY,180.3571312538394,-0.7199740301871915,14.204815,15.843936,11.228331
39627775723704186,0.02472064319224849,4.977416594120865e-06,GALAXY,183.4166062392435,-0.5053498387597289,13.717764,18.617025,21.999826
39627775723704186,0.02471978623713899,3.55392540166638e-06,GALAXY,183.4166062392435,-0.5053498387597289,13.717764,18.617025,21.999826
39627787803299380,0.02030963322856797,1.740071967928585e-05,GALAXY,183.4292976235405,-0.05245946002929415,13.192464,17.764437,21.771866
39627787803299380,0.02030605603140829,1.386739680595005e-05,GALAXY,183.4292976235405,-0.05245946002929415,13.192464,17.764437,21.771866
39627703296463172,0.02039874881071223,7.266017968358136e-06,GALAXY,185.6877792638443,-3.392260926874706,15.179423,21.129778,25.414522
39627709340454928,0.01821650904621605,1.00803834932116e-05,GALAXY,186.4373410971759,-3.28741530840386,14.678125,22.220137,28.713484
39627715376057107,0.02562098313980591,5.63991846663553e-05,GALAXY,186.3942631379649,-2.923394982390838,13.047172,26.549616,44.903248
39627721415854897,0.0253913167829031,5.619543457448004e-05,GALAXY,186.3905282727154,-2.733515102133445,13.082278,24.506145,36.704174
39627721420046474,0.02583380765219593,4.36893123940304e-05,GALAXY,186.5041500416953,-2.758799919171539,15.0770645,22.531614,28.217459
39627727443067570,0.01840126349952316,4.316208771320449e-05,GALAXY,185.5313438406691,-2.529595582974943,13.568551,19.98857,26.245607
39627757621086499,0.02028916136289547,1.045814260901166e-05,GALAXY,184.3686677410749,-1.368355009799582,14.883522,28.167257,43.25628
39627757621088969,0.02063605749262473,2.822597970226689e-05,GALAXY,184.4896393230199,-1.173649819910817,14.859233,20.468803,24.92136
39627769730041827,0.02540631983554418,4.482580969263047e-06,GALAXY,186.1009899646053,-0.6776649712953101,13.11361,17.938639,21.78413
39627775778227394,0.02435384544429814,4.906246714727306e-06,GALAXY,186.5650673912835,-0.484946039968131,13.175095,16.987597,19.508463
39627625068498576,0.02631059954502807,1.231533297752202e-06,GALAXY,187.7079659490666,-6.715470183185861,14.42625,17.949263,20.137993
39627643087229063,0.02477405283479644,5.257374969260072e-06,GALAXY,187.5032446479141,-5.976532483920152,15.88215,17.22348,14.254322
39627655124882590,0.02001729451390553,2.055871825021231e-05,GALAXY,188.012089329125,-5.548687941291414,13.008333,17.739422,21.790163
39627655158435108,0.02245218398985641,3.294868477566539e-05,GALAXY,189.9526308209423,-5.470087310546636,15.251722,24.049095,31.727484
39627661181455365,0.02459089679469954,1.067784148908487e-05,GALAXY,190.166134900389,-5.272532750352524,13.163358,18.119362,21.193502
39627679225350259,0.02512621382410929,4.834441613491697e-06,GALAXY,188.6179600187373,-4.601478094707975,14.165571,19.59136,23.438362
39627697319576418,0.02346512630583543,2.859075610874126e-05,GALAXY,188.7922482439572,-3.827368802464896,13.423489,17.178734,20.616877
39627673210718652,0.02306312390345258,1.150749107429349e-05,GALAXY,189.1487422749952,-4.814938109615358,13.581311,18.69665,21.543016
2780839540686869,0.02559831735751912,8.226103435107212e-07,GALAXY,189.23083937561,-4.784137412954457,13.143786,13.249419,10.061636
39627697340548918,0.02296711588697945,2.40165060086885e-06,GALAXY,190.0868152189429,-3.766220379548148,13.651712,17.859255,20.832933
39627637135509840,0.02469889815761711,1.106114755378278e-06,GALAXY,190.9235979118543,-6.17676114780241,15.864991,17.355917,17.192707
39627655187794357,0.02283927034360068,2.165585371212693e-06,GALAXY,191.670098544772,-5.536018447687916,15.277578,18.38596,21.443628
39627667217060130,0.02796975284350827,5.27543813847268e-06,GALAXY,190.9512713706744,-4.95813296870254,13.772311,19.323029,23.912014
39627691317529076,0.02319523028395425,2.15025009305546e-06,GALAXY,190.6279871716832,-4.089427478955049,15.463408,15.561608,18.253284
39627715401225140,0.02420950547076707,1.191552931827441e-05,GALAXY,187.999467844902,-3.033150469224103,13.464202,18.828852,22.650726
39627739572997422,0.02076806145863089,6.309174986084231e-07,GALAXY,188.6513436472609,-2.122982660271897,15.742047,20.70851,21.613892
39627769767788680,0.02379461353874284,9.693727691893725e-06,GALAXY,188.2541543130952,-0.6851616342231187,13.989619,22.860338,31.95138
39627703405512875,0.02440299578532611,2.066226280046419e-05,GALAXY,192.1191530606281,-3.417601426588822,14.31199,18.665474,21.17851
39627709436924414,0.02302107186937456,5.507889697065138e-05,GALAXY,192.2405105227736,-3.153626646491285,14.126983,20.646624,26.797491
39627739627521041,0.02289304612859033,1.587168844410793e-05,GALAXY,191.7978265229692,-1.959159153629723,15.488986,24.428387,33.3841
39627775853726671,0.02316736454697428,2.097729687790488e-05,GALAXY,191.1526382873482,-0.4377148516480833,13.31854,19.895739,25.390026
39627763820269077,0.02275929717415057,3.864752836022545e-06,GALAXY,193.8934898228916,-0.9046403203720491,14.655229,20.229408,23.796288
39627769860063361,0.02276700156256234,1.438231075783873e-06,GALAXY,193.7520501759762,-0.7241561400147501,14.725517,17.913525,19.796062
39627613177644737,0.02540889889686013,9.294238015216062e-07,GALAXY,194.1725659041878,-7.292212139827076,14.160121,15.727355,16.052078
39627601223879037,0.02593093020029801,2.107200239371042e-06,GALAXY,196.5012540265734,-7.761535868772148,14.72934,20.47592,25.650341
39627601223881796,0.02579725481322185,8.08616824903692e-06,GALAXY,196.6280221428038,-7.758589834774431,15.389084,25.159948,34.00244
39627607209150602,0.02609126437432777,5.686693305503316e-06,GALAXY,195.94941927144,-7.585686978517351,14.657936,19.271338,23.38738
39627607217541214,0.02604023946265101,9.05316141685446e-06,GALAXY,196.5490526489562,-7.503521627655895,13.620667,19.600761,22.610773
39627583305811996,0.02552888438499556,3.613009315832292e-06,GALAXY,198.7646085687966,-8.56891329802363,15.133143,19.98063,23.183283
39627601240656165,0.02285976706408208,2.48686013398235e-05,GALAXY,197.5042747029455,-7.638557609326355,14.895079,23.200205,29.579172
39627577370872652,0.02005337625508534,7.905219464747144e-06,GALAXY,201.4182035259082,-8.661402281610737,14.821932,22.267948,27.640047
39627583385503601,0.02229051485024945,5.377675097689674e-06,GALAXY,203.5602372147404,-8.535734065435497,15.779574,25.980139,35.341244
39627625303376873,0.02039379975288551,3.433594438630674e-06,GALAXY,201.6593033282594,-6.670281019732831,15.0897045,20.073639,23.251875
39627589387552692,0.02353046575473106,9.616822236035003e-06,GALAXY,204.8213174449868,-8.163885024917725,14.333277,22.049997,28.880598
39627601358099907,0.02325424759459434,1.142109986538171e-05,GALAXY,204.679867865715,-7.855872695753507,13.627655,18.936666,22.94867
39627595377019702,0.02337508794349513,1.063912704833369e-05,GALAXY,205.0975629941955,-8.013503557343688,15.496944,21.253542,26.423182
39627601366487643,0.02331527549282413,5.571640366749276e-06,GALAXY,205.156353432621,-7.733044359962101,15.520168,21.73265,26.282341
39627607360148311,0.02331724519695941,1.864548399205286e-05,GALAXY,205.1608784602841,-7.534201348239245,13.960988,21.882805,28.51835
39627607360147459,0.02328082715144241,1.308488593805198e-05,GALAXY,205.1233917850911,-7.484925272192655,13.648809,20.840105,26.742256
39627643229831734,0.02531650439516681,5.622191695331839e-06,GALAXY,195.8407829770087,-5.916851581422698,13.703893,20.542215,27.140793
39627661282117539,0.02518664106406586,1.255838531621011e-05,GALAXY,196.1238902153053,-5.14903593345341,13.351357,18.138016,21.079165
39627661290506584,0.0229361581029952,4.986870910591741e-06,GALAXY,196.6445223170261,-5.285524219069292,13.109061,17.557333,20.950481
39627691418192757,0.02288764640851734,3.366131814627895e-05,GALAXY,196.6528039603441,-4.020768759731419,14.375758,18.143417,22.3113
39627625240461642,0.02281690179620747,8.548607862430545e-05,GALAXY,197.8611338147466,-6.658347538968978,15.502434,30.248543,46.77065
39627637252948140,0.02206013457568972,3.712720665633699e-06,GALAXY,197.8568378717134,-6.264062567848294,13.155293,17.625933,21.413532
39627661340840008,0.02285269563731491,9.07466331046522e-06,GALAXY,199.7330986450345,-5.223137647782051,14.973107,19.540459,22.990099
39627685399367712,0.0264959168201253,3.826028347092061e-06,GALAXY,197.446208204389,-4.174007305245927,15.746488,21.406212,24.153605
39627679405707795,0.01843682434782328,6.410020452059863e-07,GALAXY,199.5000191622488,-4.589869728205493,15.10256,12.450099,8.909676
39627679414094771,0.02235946879638698,2.113169260426525e-05,GALAXY,199.9437629492931,-4.448248659414078,15.260619,20.324799,23.266855
39627685441308194,0.0224653865818324,1.524585688508362e-05,GALAXY,199.8642376985781,-4.297682373630444,13.947403,22.944378,32.101105
39627691460136970,0.01827707189388909,1.85494297333851e-05,GALAXY,199.2347422623612,-4.005152219654157,13.934718,17.568459,19.30912
39627751749059327,0.02441490453767461,3.512450004482421e-06,GALAXY,194.2804853492034,-1.467667811440865,15.245061,20.674093,24.090475
39627751799395303,0.02465919167922945,1.042097890281231e-06,GALAXY,197.4786866995875,-1.597078436825357,15.751789,19.09618,20.128153
39627763878989062,0.02443432324861897,2.650526157929777e-06,GALAXY,197.4202740543868,-1.046660262674285,15.604503,21.261045,21.507282
39627763904153450,0.01841226514268212,1.066323288809709e-05,GALAXY,198.8434223932258,-0.9743965559372371,15.0064945,21.265509,26.026855
39627769922982339,0.0245454006713101,5.42499686924284e-06,GALAXY,197.7217055855107,-0.6740213440570058,13.814806,18.37115,21.537973
39627655368150807,0.02136424223569753,2.108773579647248e-06,GALAXY,202.5307541215551,-5.418163029345301,15.470124,16.085577,13.712743
39627667426771676,0.02266619969290857,6.122084181592291e-06,GALAXY,203.3449498895564,-5.024490339613813,15.034483,22.636719,28.760809
39627685466474234,0.02107766251509397,5.702959875792535e-06,GALAXY,201.3613767975619,-4.34022699347422,13.739932,21.823008,29.998629
39627703560703100,0.01989215282499835,4.833277103387535e-05,GALAXY,201.4282521786294,-3.538040194865026,14.718366,27.954832,41.49957
39627667426771823,0.02226793140650918,3.370178186182087e-05,GALAXY,203.3500471076039,-4.898055307928875,14.758229,21.769495,26.791723
39627643372439956,0.02343682580173237,8.52366697291831e-06,GALAXY,204.4601427848335,-5.907187444518629,13.828323,18.86125,23.49693
39627667464522853,0.02307650303159162,7.404866109309825e-07,GALAXY,205.7217137221873,-4.886592485888133,15.953475,18.990936,20.920635
39627703619424656,0.02240631721423144,1.525750243901184e-05,GALAXY,205.0061877002307,-3.596299601408634,13.614013,19.927174,24.555275
39627703619420938,0.02263248910319137,6.871203209893156e-05,GALAXY,204.8229081702441,-3.382093701693803,14.392977,26.718122,40.070614
39627679502176720,0.02249478044381585,6.482047979387814e-06,GALAXY,205.2597293782997,-4.477531149246874,15.514541,24.100098,31.341465
2706079058231296,0.0249580028044282,2.019646366932238e-06,GALAXY,206.1472378969432,-4.447873119324528,15.012441,18.482273,20.620243
39627727698920440,0.01915883983694949,2.908207719436128e-06,GALAXY,200.7866046029371,-2.583879560186196,15.702035,20.359673,23.686008
39627733734524377,0.02328401899513061,4.01183831977166e-06,GALAXY,200.5711022552441,-2.27404408362354,14.498525,21.574043,26.972452
39627751883281197,0.02094810157880369,4.708579209908866e-05,GALAXY,202.4742820182591,-1.407115426077783,14.282337,26.265495,39.085445
39627727766031873,0.02672894369029865,2.826410752227716e-06,GALAXY,204.919834175525,-2.571827068295541,15.002894,19.799038,21.963514
39627770032030234,0.02353194986528006,2.21134174338993e-05,GALAXY,204.0215923196185,-0.6698265743357357,14.815355,20.18891,23.571537
39627788151427626,0.0222550431983644,3.317535279749605e-06,GALAXY,204.2051660309102,-0.01583795883909513,13.860272,18.462107,21.63145
39627751942000656,0.02582806844443993,2.560495007707408e-06,GALAXY,205.9464059435472,-1.519975722997599,13.074478,18.998613,23.013884
39627776113770672,0.02115296819316383,6.490146556624602e-05,GALAXY,206.506315992636,-0.5946045949183244,13.311497,20.691116,28.114233
39627607393702665,0.02406969091530105,8.515653883972902e-05,GALAXY,207.1652456031062,-7.58741283619373,13.633533,26.52749,38.385834
39627613387362087,0.02583374093976732,5.933741928357082e-05,GALAXY,206.8708295943146,-7.365435712088409,15.957334,30.03936,45.875877
39627619393603360,0.02445326262362553,6.675161666163807e-05,GALAXY,207.2572191507337,-7.120933251684985,13.722989,27.047634,43.845535
39627607465003483,0.02256093089891409,1.05952428892829e-05,GALAXY,211.3275324451318,-7.417056731833868,13.482322,18.698606,23.18817
39627637466861701,0.02713217448800468,1.782860408634818e-06,GALAXY,210.8269847822461,-6.249289618730389,13.547366,15.071191,15.037192
39627601513286247,0.02258611105750936,3.772901992620248e-05,GALAXY,213.9203491300449,-7.823658459044963,13.325664,24.704403,36.72812
39627637420721381,0.02341900566741146,7.325513334689052e-06,GALAXY,207.959936967414,-6.125511561103879,13.410292,18.349089,19.17565
39627685579722556,0.02498678935561191,2.309580706801958e-06,GALAXY,208.2129622893791,-4.224710729311849,15.252138,18.33328,19.993845
39627691611132132,0.0252414241990016,7.601102542225133e-07,GALAXY,208.2165629979394,-4.077648420182189,14.944169,15.292375,13.468097
39627691611132329,0.02521553352112647,1.273262801386037e-05,GALAXY,208.2244281802285,-4.07803693275714,14.633981,21.184967,25.233295
39627709726328532,0.024403454017012,1.313009863541405e-05,GALAXY,209.3698407609433,-3.357268212957435,15.776277,26.309061,36.24618
39627709730524301,0.02539122194880402,1.006654182474474e-05,GALAXY,209.7109663206006,-3.251259912382126,14.57465,18.508518,19.560394
39627679607032355,0.02571057329449838,2.866133938783363e-05,GALAXY,211.4432200139757,-4.422112215868036,13.067931,18.24856,23.625177
39627703728472579,0.02558974565747033,1.798073182515371e-05,GALAXY,211.3118495103109,-3.424043380164178,14.030498,18.664194,23.0801
39627739900153709,0.02366831892883533,1.253483400400264e-05,GALAXY,208.165678349067,-1.997361291851535,13.472722,38.140858,66.75753
39627758023739936,0.02317929919002726,2.631318571697547e-06,GALAXY,208.3779240057328,-1.19357607181619,15.194288,17.524025,17.147503
39627758027934125,0.02384436569606261,1.475972183270006e-05,GALAXY,208.6199167928951,-1.370990912982421,14.117428,21.403648,27.707102
39627715770319386,0.02614932437409125,2.265217373057837e-05,GALAXY,209.7772370144357,-3.102183320588572,13.932052,20.935503,27.205406
39627715770323375,0.02563442059548754,3.807790740493626e-05,GALAXY,209.9970230141369,-3.03858919558215,13.944222,26.585482,40.528015
39627715774513195,0.02425563673804086,9.562688067337698e-06,GALAXY,210.0010890339467,-2.929486664705984,13.595829,22.761627,31.588772
39627721805924459,0.02606681175333021,5.997566318126789e-06,GALAXY,209.6202936133992,-2.674585050022852,14.763958,20.235119,23.948858
39627721810118349,0.02423278813625745,4.333792452790246e-05,GALAXY,209.8571301094066,-2.672219427482098,15.707754,30.91837,49.834328
39627715774515276,0.02408632703805103,0.000145901832056311,GALAXY,210.1197726104192,-3.03504400678184,15.530111,29.870543,45.20021
39627733893908926,0.02612082486106354,1.548502513500644e-05,GALAXY,210.1056060197915,-2.340480233488301,15.470664,28.07179,42.22377
39627733889717032,0.02653726879472477,2.852363411409283e-06,GALAXY,209.9727037305069,-2.150811200314701,13.790047,17.345064,19.61799
39627733893910897,0.0254085629314286,9.341435559381652e-06,GALAXY,210.2002022140718,-2.246443759750495,13.474081,20.149038,26.381561
39627758082459847,0.02462605649991376,2.867945375441444e-06,GALAXY,211.85602864413,-1.217055205406033,13.196681,16.143965,17.718496
39627758082459847,0.02462118585902682,2.948071712935394e-06,GALAXY,211.85602864413,-1.217055205406033,13.196681,16.143965,17.718496
39627667623906630,0.02397828963662675,2.537244330636494e-05,GALAXY,215.2316199825316,-4.910882141116785,14.279966,21.084288,26.169868
39627673663704027,0.02538087773580817,1.809786243034416e-06,GALAXY,216.2433166928901,-4.870592345715694,13.481634,16.770962,18.2219
39627697785146116,0.0235905819948349,2.353495671747501e-06,GALAXY,216.6873871066625,-3.708166666589788,15.317239,23.121323,29.87267
39627715816458597,0.02722872334096813,3.04024979055959e-05,GALAXY,212.5988146556529,-2.890983688281764,13.758103,21.02832,26.515064
39627739967262834,0.02460397176343262,1.086114579123318e-05,GALAXY,212.1930795321685,-1.928723156974095,13.074707,18.516657,23.82259
39627739967262834,0.02461284155502824,9.861700598348296e-06,GALAXY,212.1930795321685,-1.928723156974095,13.074707,18.516657,23.82259
39627746007056970,0.02463023293261225,2.493983883101128e-06,GALAXY,212.0308537683412,-1.705076322188867,15.212758,20.101925,19.71899
39627746007056970,0.02463420062698616,1.844471680463454e-06,GALAXY,212.0308537683412,-1.705076322188867,15.212758,20.101925,19.71899
39627739984036811,0.02419537678875696,1.001949490009234e-05,GALAXY,213.036117126731,-2.01205867270208,13.890024,16.158224,17.2375
39627739984036811,0.02419965481128055,9.722587251575567e-06,GALAXY,213.036117126731,-2.01205867270208,13.890024,16.158224,17.2375
39627752063633708,0.02631761179259953,1.117585227717984e-05,GALAXY,213.1021533059104,-1.53817615817336,13.363506,19.442581,25.38122
39627752063633708,0.02632896807597702,1.838944372281115e-05,GALAXY,213.1021533059104,-1.53817615817336,13.363506,19.442581,25.38122
39627788285644021,0.02484520249844447,7.403892807715541e-06,GALAXY,212.1339657045099,-0.01050248367889509,15.397554,21.841026,26.789822
39627788285644021,0.02485302500902491,9.841673013106822e-06,GALAXY,212.1339657045099,-0.01050248367889509,15.397554,21.841026,26.789822
39627734007153714,0.02360995532172578,4.03735384790846e-06,GALAXY,216.7945421165656,-2.255585358101153,14.877813,18.660267,19.894178
39627776281547576,0.02468067540377861,4.54259343463649e-06,GALAXY,216.7465210943012,-0.616323124173993,13.355619,18.23892,22.107414
39627776281547576,0.02468864023429851,5.141128901146946e-06,GALAXY,216.7465210943012,-0.616323124173993,13.355619,18.23892,22.107414
39627649634538233,0.02338659440303757,1.684719026281855e-05,GALAXY,219.3707394592565,-5.683489678142735,15.69859,24.2763,33.322525
39627643695402514,0.02583237822514944,8.675453287446521e-06,GALAXY,223.825686400869,-6.04645329588733,14.679164,19.044018,20.635466
39627655644974852,0.02350651005487492,1.955786114023181e-06,GALAXY,219.0781729195845,-5.517000233651733,14.860635,18.596693,17.542622
39627685764268620,0.02396881362437372,1.307609139937203e-05,GALAXY,219.0788227803648,-4.213233229387451,13.383877,19.667608,25.787273
39627691762124881,0.02367916601133629,4.098322227714662e-05,GALAXY,217.1411322855296,-4.094327330235511,14.7064,17.594978,18.39733
39627661693160618,0.02382091521283454,1.848224327018608e-05,GALAXY,220.7484118970613,-5.1596071654795,14.470709,18.33444,20.124039
39627752139131614,0.02509978981999902,6.206814361918553e-06,GALAXY,217.6167443263561,-1.509371569988433,15.402104,21.482826,27.435877
39627752139131614,0.02509979521287879,1.049673443752454e-05,GALAXY,217.6167443263561,-1.509371569988433,15.402104,21.482826,27.435877
39627752143328493,0.02480862923959681,1.346044961762359e-05,GALAXY,217.9699921186055,-1.43112998374166,14.969458,18.779354,22.203835
39627764235503896,0.02560126729933607,1.885843834845095e-05,GALAXY,218.5919225686494,-1.011078451507347,14.070165,16.086422,16.233469
39627728009301144,0.02536863573960491,5.021883996062964e-06,GALAXY,219.3904295428146,-2.58200770759496,13.05266,19.573235,25.234373
39627740105672043,0.01895373883269476,1.349851641256277e-05,GALAXY,220.3072676950863,-2.020525709886198,14.872704,19.014174,21.06672
39627740105672043,0.01893324696898649,1.346066549748927e-05,GALAXY,220.3072676950863,-2.020525709886198,14.872704,19.014174,21.06672
39627697890007029,0.02599497105103123,1.933951275985847e-06,GALAXY,223.0431483234663,-3.74742617943936,14.447294,18.275446,18.859377
39627746174834013,0.02695108141563994,1.929388690085031e-06,GALAXY,222.2414710727419,-1.84655293771205,14.176016,19.174387,23.339588
39627746183222098,0.02678105982691111,3.51407922200017e-05,GALAXY,222.6828684437641,-1.712791076310797,13.548103,25.49648,36.320976
39627758254424586,0.02742768177578317,3.822788900954499e-07,GALAXY,222.0225461128774,-1.182531324250439,13.027553,17.105356,16.464886
39627764302615594,0.0267044530896927,6.25218936969344e-06,GALAXY,222.7068335043998,-1.087440854305691,14.884407,21.130339,26.011456
39627764306806799,0.0260168961599282,9.276373495912023e-06,GALAXY,222.8311903782636,-1.117471752352167,14.623217,23.695066,33.105247
39627776382206419,0.02681951552911639,1.242512685071811e-06,GALAXY,222.5230926416861,-0.6025312054376334,15.189377,21.103449,25.5555
39627740168588567,0.02275956895775167,1.286706139303484e-06,GALAXY,224.1368116635578,-2.110245359496462,15.508438,20.389679,21.312002
39627758283789249,0.02294168554582919,5.506753949668165e-06,GALAXY,223.9537907472496,-1.24571704047554,15.12914,20.249928,23.918568
39627776398985131,0.02322928052442469,2.098634246884614e-05,GALAXY,223.5862190806088,-0.598307092179817,15.3541155,22.47638,29.539938
39627805197080332,0.02377229213331011,2.126326123849277e-06,GALAXY,140.2417559358498,0.8105552989587503,14.355834,18.660172,20.933292
39627835425425632,0.02307318784653095,2.87598686904049e-05,GALAXY,141.8629500290833,2.011068109286815,15.131709,27.067986,40.275467
39627841456836239,0.02406397711958774,1.686662039179851e-05,GALAXY,141.4151662577077,2.245673835162773,13.900081,23.728148,33.99962
39627835429622582,0.02489382981242074,1.822092076187104e-05,GALAXY,142.2384024119389,1.955227610209695,15.909352,26.483494,36.778297
39627835433814359,0.02380706260741109,4.369244625010646e-05,GALAXY,142.3653538834892,1.978834992724259,14.28617,23.763746,32.068398
39627835438007112,0.02415101565444153,0.0001023246153987571,GALAXY,142.5424503966935,2.105943936522372,15.768657,32.14741,48.382744
39627835442201524,0.02422432263971028,6.312133008852075e-06,GALAXY,142.8036948903828,2.038873668465027,13.412573,24.311663,35.880825
39627853523846317,0.02488395535367125,5.849098925385052e-06,GALAXY,140.5487972826425,2.852970556797334,15.622018,23.303549,29.795717
