targetid,z,zerr,spectype,ra,dec,flux_g,flux_r,flux_z,tile_name,tile_ra,tile_dec
39627606756166417,0.020576002,1.78393755125291e-05,GALAXY,168.8063946,-7.431883782,14.830064,34.88002,68.80277,No tile found,,
39627570873897174,0.024533797,1.241891078381358e-05,GALAXY,169.8637626243507,-9.064933786,15.633309,23.243128,28.163006,No tile found,,
39627570878091666,0.022381646,1.921465882070396e-06,GALAXY,170.1299972,-9.009679352,15.213973,22.46741,23.063934,No tile found,,
39627588812931282,0.023740742,3.056915760238375e-06,GALAXY,170.1627022,-8.374768437,15.745082,26.250008,34.43652,No tile found,,
39627582844437101,0.024453406,6.115898309234862e-05,GALAXY,170.9374524573524,-8.451872474,13.073383,24.274372,35.63846,No tile found,,
39627594806594677,0.024216217,1.280801974763078e-05,GALAXY,170.7986983143994,-8.076135529,14.682706,24.908962,34.57375,No tile found,,
39627600783478580,0.024765866,7.720029959204271e-05,GALAXY,170.0683685216763,-7.71118158,15.029594,28.676035,42.67758,No tile found,,
39627588838098877,0.020440125,2.488201965573104e-06,GALAXY,171.7537441,-8.370780676,13.345753,16.878332,19.422947,No tile found,,
39627594814984718,0.025404165,2.607507381379316e-05,GALAXY,171.3793641193659,-8.100571758,14.868093,22.752758,28.501276,No tile found,,
39627606806496703,0.021031034,1.642373591509976e-05,GALAXY,171.7619585048272,-7.376669366,13.851314,19.639263,23.9777,No tile found,,
39627570957783236,0.020596096,3.018419324972758e-05,GALAXY,174.9066735554594,-9.104624477,15.48772,27.279184,39.393112,No tile found,,
39627582961877506,0.019048599,2.716472471957567e-05,GALAXY,178.0058980303027,-8.60395173,15.6777525,26.03015,34.513615,No tile found,,
39627624728759673,0.023073491,1.31807522196955e-05,GALAXY,167.3556703595933,-6.677018668,13.732347,21.124952,27.8471,No tile found,,
39627648753734714,0.02238363,7.10730133056276e-05,GALAXY,166.6925749402627,-5.857733973,13.490856,26.454306,41.34682,No tile found,,
39627666822797186,0.025603622,1.180604117552006e-05,GALAXY,167.4563457748367,-5.047322419,13.343795,18.794912,22.36402,No tile found,,
39627630776944029,0.027275542,7.106903337396839e-06,GALAXY,169.7413565915613,-6.52936961,14.465212,21.057795,26.278345,No tile found,,
39627624783283477,0.024256322,4.716888133972965e-06,GALAXY,170.5113172,-6.679540685,15.983472,26.884127,37.21064,No tile found,,
39627648808256949,0.02753107,6.680579524310271e-06,GALAXY,169.7815772462012,-5.710129716,14.884899,21.966343,27.914154,No tile found,,
39627642797822336,0.027215641,2.292482323987917e-06,GALAXY,170.1688607847949,-5.979885274,13.879235,22.6789,35.076244,No tile found,,
39627642802016005,0.024056099,2.809941047107066e-05,GALAXY,170.4173563762271,-6.111446077,13.122783,21.654278,29.814283,No tile found,,
39627648816645581,0.0270847,8.302144418086633e-06,GALAXY,170.2907314,-5.75270033,14.671709,20.422092,24.337038,No tile found,,
39627654843859198,0.027625725,7.839632093507437e-05,GALAXY,170.9723146680695,-5.49912009,13.142283,24.398365,34.768494,No tile found,,
39627618793820349,0.023183479,5.44356313055978e-06,GALAXY,171.4058552900522,-7.041514309,14.6201515,21.07083,23.407465,No tile found,,
39627624808452046,0.020375279,1.452666060302014e-05,GALAXY,172.1372903990113,-6.668245126,14.418402,18.069487,20.940117,No tile found,,
39627654869028480,0.023401397,2.865418401302501e-06,GALAXY,172.6324038951834,-5.479592384,15.336104,18.92168,21.432543,No tile found,,
39627678923359736,0.024945159,9.724733099720297e-06,GALAXY,170.5411021127566,-4.439234495,14.192352,18.106892,20.344828,No tile found,,
39627690969399762,0.027879667,8.40248981841509e-06,GALAXY,169.7571974157131,-3.958690679,15.306763,23.069502,30.01758,No tile found,,
39627684942188025,0.02560224,1.17280591404454e-05,GALAXY,170.1465614878389,-4.352993517,13.747464,22.81525,31.10087,No tile found,,
39627696992424413,0.021029403,4.907319648617632e-06,GALAXY,169.4370918723435,-3.831998889,14.791598,17.284983,18.1269,No tile found,,
39627697005004624,0.024448983,1.436325548476043e-05,GALAXY,170.0544413,-3.707345926,13.829973,19.274075,23.30593,No tile found,,
39627697005008808,0.025449645,1.775027728837561e-05,GALAXY,170.2356552255731,-3.63772182,15.473635,22.034327,27.951647,No tile found,,
39627684958964047,0.026409479,2.249467880587671e-05,GALAXY,171.1160388,-4.367927813,14.41646,21.726425,30.177565,No tile found,,
39627709042657992,0.025005259,4.288825479661928e-06,GALAXY,168.6345535601708,-3.347896577,14.086869,18.013346,20.617922,No tile found,,
39627727153663588,0.027767552,1.537177574620406e-05,GALAXY,168.4066547547549,-2.620786473,13.179728,19.173779,22.27183,No tile found,,
39627769394498813,0.019671114,1.948179587635784e-06,GALAXY,166.1316135605063,-0.69636231,14.810421,23.45976,30.676384,No tile found,,
39627781478285935,0.018737325,1.040019398714586e-05,GALAXY,166.2818683628588,-0.136020348,13.427979,20.583956,25.19044,No tile found,,
39627751325434616,0.01861616,5.22413913570797e-06,GALAXY,169.0395997816317,-1.441134297,14.0182295,19.105692,23.136982,No tile found,,
39627757365234483,0.018536063,3.232926275758295e-05,GALAXY,169.1204497941409,-1.266700012,13.643136,18.585062,23.212767,No tile found,,
39627769444831324,0.027744758,1.117339496041006e-05,GALAXY,169.2002106934917,-0.650660684,14.897112,22.87511,29.59871,No tile found,,
39627775484628566,0.027360211,5.711165750773027e-06,GALAXY,169.1835895277901,-0.612780155,15.873363,23.870289,30.603815,No tile found,,
39627709067821400,0.024412504,1.188263673730708e-05,GALAXY,169.9985075270568,-3.336176167,14.911842,26.036024,36.169937,No tile found,,
39627715099232779,0.024725968,4.687163575079453e-06,GALAXY,169.8495322674927,-3.089511126,15.955781,16.063353,16.17069,No tile found,,
39627709067825209,0.024809315,2.442623066985857e-06,GALAXY,170.1778013947731,-3.276689051,13.81375,15.461761,15.598718,No tile found,,
39627709067825973,0.024281073,2.708788015082943e-06,GALAXY,170.2146402992173,-3.262797555,15.201632,19.273756,19.462967,No tile found,,
39627703040611259,0.027662469,4.77528179423364e-06,GALAXY,170.4383225101244,-3.418436383,15.503008,24.245474,32.201874,No tile found,,
39627703044801383,0.021747729,1.594101756241025e-05,GALAXY,170.5195037392501,-3.426096904,13.190726,19.76842,24.987835,No tile found,,
39627721151613697,0.024375426,9.784418983287263e-06,GALAXY,170.6285601019341,-2.734767222,14.621581,21.053017,26.032745,No tile found,,
39627739258426369,0.024058958,1.762564410073922e-05,GALAXY,169.9591633160029,-1.885147657,14.963811,19.804834,25.080914,No tile found,,
39627727191410573,0.024982578,1.241142526964714e-05,GALAXY,170.5903456452291,-2.504979869,15.641783,21.10537,24.04061,No tile found,,
39627739275198774,0.024964572,1.523198486143083e-06,GALAXY,170.7590457663619,-2.005204269,13.915446,19.16397,19.18366,No tile found,,
39627751342213503,0.025935647,2.656149689311703e-06,GALAXY,170.0967578,-1.419332488,14.36962,20.505747,25.177313,No tile found,,
39627757369429565,0.027198347,4.105885843770551e-06,GALAXY,169.4067866,-1.23048714,13.603122,18.367975,22.274967,No tile found,,
39627769469998983,0.025124119,7.429663688179883e-06,GALAXY,170.7439595882542,-0.861855537,13.83615,19.729906,24.88763,No tile found,,
39627763442782884,0.025183421,1.548175598204257e-05,GALAXY,171.4753016430783,-1.052967398,13.939437,22.281645,30.844152,No tile found,,
39627763467945715,0.026636796,1.936837467382455e-06,GALAXY,172.8411843,-1.025285558,15.197743,21.750174,26.599033,No tile found,,
39627769490967203,0.025901239,4.813996231440093e-06,GALAXY,171.8660130806474,-0.80271959,15.792485,19.85856,22.225157,No tile found,,
39627618831568412,0.024192007,8.599039116084312e-06,GALAXY,173.6398504284625,-6.993452637,13.9162855,18.548367,21.528402,No tile found,,
39627636854491936,0.019746753,3.380359259234434e-06,GALAXY,174.0873735277769,-6.242750731,15.806292,21.314041,24.903542,No tile found,,
39627648883757111,0.02766378,1.626326873230599e-05,GALAXY,174.4152560755842,-5.824929842,15.925827,22.32229,27.689936,No tile found,,
39627624875557618,0.019477081,6.319513450487425e-06,GALAXY,176.0100152151292,-6.717838718,13.497781,20.67322,26.656116,No tile found,,
39627678961110133,0.027391017,1.033835028045076e-06,GALAXY,172.8989930834031,-4.559208127,14.569054,14.386373,12.112866,No tile found,,
39627678969497510,0.026967224,2.106518831014256e-06,GALAXY,173.3361343981612,-4.594229156,15.594267,19.806902,22.298594,No tile found,,
2706096598810625,0.019796351,2.50135958902536e-06,GALAXY,173.3518671910201,-3.74170571,14.134359,19.8295,23.93759,No tile found,,
39627697059531183,0.019815765,3.70827872997252e-06,GALAXY,173.3518671910201,-3.74170571,14.134359,19.8295,23.93759,No tile found,,
39627697076310239,0.027336829,5.604101970476318e-06,GALAXY,174.4057879888614,-3.673862607,14.245203,18.510809,21.29252,No tile found,,
39627697109861241,0.018783506,4.309807912910012e-06,GALAXY,176.2797291219166,-3.742324206,13.275908,16.01368,18.263401,No tile found,,
39627679028216557,0.021850953,6.307890594005395e-06,GALAXY,176.7701403389476,-4.619963915,14.702056,16.83305,16.74208,No tile found,,
39627660980129640,0.018991851,3.467990801859565e-06,GALAXY,178.1721816863354,-5.306231063,13.424791,18.573473,22.477062,No tile found,,
39627697126641689,0.02703264,2.492956324263448e-05,GALAXY,177.4161873509922,-3.865778511,14.749567,24.688637,32.354332,No tile found,,
39627703162242289,0.027368072,1.809860591333301e-05,GALAXY,177.5528586706727,-3.602729456,14.900196,21.521906,26.21976,No tile found,,
39627697139223846,0.019233499,1.689997493437093e-05,GALAXY,178.1470190189428,-3.707424708,13.247839,19.235104,24.425486,No tile found,,
39627685084794292,0.026212485,1.511883854617551e-05,GALAXY,178.6808494856346,-4.25993141,13.95667,20.891615,26.455593,No tile found,,
39627697143418802,0.019221291,8.813438916202295e-06,GALAXY,178.4458503914961,-3.723401019,14.46933,18.646309,21.60488,No tile found,,
39627697160194430,0.026190595,4.887890866920755e-05,GALAXY,179.3340161947119,-3.691855048,15.4479065,29.562077,44.09053,No tile found,,
39627703116105030,0.027337935,2.402104562878616e-06,GALAXY,174.7892226945362,-3.386687875,13.516097,18.73703,22.290432,No tile found,,
39627763488918527,0.019511079,5.903893906706521e-06,GALAXY,174.1609194613468,-0.957388476,14.902488,21.02246,25.559446,No tile found,,
39627757457509130,0.020874887,1.364187474058292e-06,GALAXY,174.6402914299369,-1.18628126,14.014769,15.875416,12.9306755,No tile found,,
39627757465897880,0.020699797,1.87494831115298e-05,GALAXY,175.1453348,-1.340337372,15.173592,20.642727,25.276222,No tile found,,
39627751442877267,0.027290186,5.314790232596254e-05,GALAXY,176.1328466242932,-1.489487125,15.217776,28.132307,41.585316,No tile found,,
39627721269052960,0.027346433,4.68574925735722e-06,GALAXY,177.5808684375177,-2.803822723,15.432561,19.397318,20.505919,No tile found,,
39627703179021543,0.026045499,8.927850475883594e-06,GALAXY,178.6214528099979,-3.561023357,15.323449,22.137875,27.557083,No tile found,,
39627727321432782,0.018839912,6.852416680637468e-06,GALAXY,178.2793475980935,-2.57014149,13.970006,18.801903,22.347307,No tile found,,
39627739417809661,0.018469732,7.678980829179112e-05,GALAXY,179.4472442,-2.026623748,14.0031185,25.316935,36.218082,No tile found,,
39627787698440456,0.019918957,1.403974409143083e-05,GALAXY,177.1039625827905,-0.036131842,15.024892,20.561567,23.958673,No tile found,,
39627751476433154,0.018725662,6.492167370343136e-07,GALAXY,178.2248936226908,-1.448062833,15.03579,12.977955,10.249904,No tile found,,
39627757524617118,0.019257009,9.387614591667618e-06,GALAXY,178.599373,-1.315885822,13.940312,18.622822,21.811844,No tile found,,
39627757537201151,0.01835288,0.000130049,GALAXY,179.3980311,-1.221098948,13.131712,23.83431,34.594296,No tile found,,
39627757537201151,0.018354255,6.939669167505959e-05,GALAXY,179.3980311,-1.221098948,13.131712,23.83431,34.594296,No tile found,,
39627757541394061,0.01902339,2.216862103752709e-05,GALAXY,179.5827351319129,-1.127655075,15.464986,24.200634,30.367908,No tile found,,
39627781696393269,0.02112365,8.275779832020099e-06,GALAXY,179.4609200262636,-0.281445932,13.133473,15.329236,15.995077,No tile found,,
39627781696393269,0.021141852,7.501838163797565e-06,GALAXY,179.4609200262636,-0.281445932,13.133473,15.329236,15.995077,No tile found,,
39627577161157779,0.021342081,1.597074036165766e-06,GALAXY,188.7391861770808,-8.831530465,14.845788,18.423923,20.077183,No tile found,,
39627577173741581,0.020867357,2.828460008570995e-05,GALAXY,189.5522889791158,-8.678127391,13.867238,20.513166,26.663824,No tile found,,
39627613118923038,0.024735602,9.755216294313147e-06,GALAXY,190.5885155797038,-7.261255139,13.296202,16.993734,19.62372,No tile found,,
39627577211487809,0.022086746,5.108170612565093e-06,GALAXY,191.6850345394295,-8.793210717,15.231903,14.3091345,9.327087,No tile found,,
39627607125266769,0.024879653,0.000106244,GALAXY,191.0416363511771,-7.548270661,13.748506,23.881624,34.840145,No tile found,,
39627619158721922,0.025172391,1.227461098340625e-06,GALAXY,193.1559876372531,-7.109634391,14.274487,16.877474,18.704477,No tile found,,
39627642969789547,0.026614565,2.108709941334463e-06,GALAXY,180.4667808729714,-6.109389479,14.048577,15.903218,15.019601,No tile found,,
39627648988613078,0.027581005,2.396677822414596e-05,GALAXY,180.6103579749897,-5.794640149,14.412511,22.05676,27.75227,No tile found,,
39627655003244549,0.026799131,1.796893792835455e-05,GALAXY,180.5795394589387,-5.414441836,15.590941,23.596668,29.971004,No tile found,,
39627655015825622,0.027835516,3.326683101896321e-06,GALAXY,181.2642080466698,-5.577424586,15.114258,20.56362,24.225637,No tile found,,
39627667040897483,0.026583439,1.127725247921507e-05,GALAXY,180.3551814801331,-5.032462075,14.561031,19.830626,23.501875,No tile found,,
39627703212575698,0.01923453,6.502625403864453e-05,GALAXY,180.6196327,-3.595950884,13.554753,24.581972,36.062893,No tile found,,
39627697214722861,0.019937784,1.163902705433971e-06,GALAXY,182.7273586485327,-3.787622326,15.285309,19.722086,23.01298,No tile found,,
39627631053770196,0.02600727,3.712271164084967e-06,GALAXY,186.4457220769803,-6.599713331,13.240324,18.275206,21.887016,No tile found,,
39627691204285502,0.019232053,2.821221282565227e-05,GALAXY,183.9664706199467,-4.067546716,15.075825,20.86195,25.752823,No tile found,,
39627673160388279,0.025929614,4.983843210356681e-06,GALAXY,186.1861386179486,-4.767609702,14.946486,20.102495,18.882792,No tile found,,
39627673172967659,0.025783691,1.373565368063274e-05,GALAXY,186.7773386406623,-4.735081603,15.505254,21.699633,23.289824,No tile found,,
39627685206428039,0.025595432,6.794650177595778e-06,GALAXY,185.8700890856602,-4.211912821,14.229962,22.233088,29.194128,No tile found,,
39627715296363344,0.025401629,6.974837581227009e-06,GALAXY,181.5333225250907,-2.950369415,14.92485,21.040422,27.34529,No tile found,,
39627733407367383,0.018241777,1.410891481238685e-05,GALAXY,181.0073312343303,-2.226405133,15.031233,21.673967,27.632147,No tile found,,
39627709264954632,0.02597099,1.324534063326185e-06,GALAXY,181.8016070327216,-3.192299793,15.558922,21.902752,25.881462,No tile found,,
39627745482769479,0.020129916,1.839551555626863e-05,GALAXY,180.7989899873502,-1.78970885,13.355587,21.761044,30.267122,No tile found,,
39627769633573424,0.021092723,2.287142911851658e-06,GALAXY,180.3623012376466,-0.720383856,15.357454,22.966995,21.810432,No tile found,,
39627769633573289,0.021057447,2.405130649897739e-06,GALAXY,180.3571312538394,-0.71997403,14.204815,15.843936,11.228331,No tile found,,
39627769633573289,0.02104991,2.480331144262273e-06,GALAXY,180.3571312538394,-0.71997403,14.204815,15.843936,11.228331,No tile found,,
39627775723704186,0.024720643,4.977416594120865e-06,GALAXY,183.4166062392435,-0.505349839,13.717764,18.617025,21.999826,No tile found,,
39627775723704186,0.024719786,3.55392540166638e-06,GALAXY,183.4166062392435,-0.505349839,13.717764,18.617025,21.999826,No tile found,,
39627787803299380,0.020309633,1.740071967928585e-05,GALAXY,183.4292976235405,-0.05245946,13.192464,17.764437,21.771866,No tile found,,
39627787803299380,0.020306056,1.386739680595005e-05,GALAXY,183.4292976235405,-0.05245946,13.192464,17.764437,21.771866,No tile found,,
39627703296463172,0.020398749,7.266017968358136e-06,GALAXY,185.6877792638443,-3.392260927,15.179423,21.129778,25.414522,No tile found,,
39627709340454928,0.018216509,1.00803834932116e-05,GALAXY,186.4373410971759,-3.287415308,14.678125,22.220137,28.713484,No tile found,,
39627715376057107,0.025620983,5.63991846663553e-05,GALAXY,186.3942631379649,-2.923394982,13.047172,26.549616,44.903248,No tile found,,
39627721415854897,0.025391317,5.619543457448004e-05,GALAXY,186.3905282727154,-2.733515102,13.082278,24.506145,36.704174,No tile found,,
39627721420046474,0.025833808,4.36893123940304e-05,GALAXY,186.5041500416953,-2.758799919,15.0770645,22.531614,28.217459,No tile found,,
39627727443067570,0.018401263,4.316208771320449e-05,GALAXY,185.5313438406691,-2.529595583,13.568551,19.98857,26.245607,No tile found,,
39627757621086499,0.020289161,1.045814260901166e-05,GALAXY,184.3686677410749,-1.36835501,14.883522,28.167257,43.25628,No tile found,,
39627757621088969,0.020636057,2.822597970226689e-05,GALAXY,184.4896393230199,-1.17364982,14.859233,20.468803,24.92136,No tile found,,
39627769730041827,0.02540632,4.482580969263047e-06,GALAXY,186.1009899646053,-0.677664971,13.11361,17.938639,21.78413,No tile found,,
39627775778227394,0.024353845,4.906246714727306e-06,GALAXY,186.5650673912835,-0.48494604,13.175095,16.987597,19.508463,No tile found,,
39627625068498576,0.0263106,1.231533297752202e-06,GALAXY,187.7079659490666,-6.715470183,14.42625,17.949263,20.137993,No tile found,,
39627643087229063,0.024774053,5.257374969260072e-06,GALAXY,187.5032446479141,-5.976532484,15.88215,17.22348,14.254322,No tile found,,
39627655124882590,0.020017295,2.055871825021231e-05,GALAXY,188.0120893,-5.548687941,13.008333,17.739422,21.790163,No tile found,,
39627655158435108,0.022452184,3.294868477566539e-05,GALAXY,189.9526308209423,-5.470087311,15.251722,24.049095,31.727484,No tile found,,
39627661181455365,0.024590897,1.067784148908487e-05,GALAXY,190.1661349,-5.27253275,13.163358,18.119362,21.193502,No tile found,,
39627679225350259,0.025126214,4.834441613491697e-06,GALAXY,188.6179600187373,-4.601478095,14.165571,19.59136,23.438362,No tile found,,
39627697319576418,0.023465126,2.859075610874126e-05,GALAXY,188.7922482439572,-3.827368802,13.423489,17.178734,20.616877,No tile found,,
39627673210718652,0.023063124,1.150749107429349e-05,GALAXY,189.1487422749952,-4.81493811,13.581311,18.69665,21.543016,No tile found,,
2780839540686869,0.025598317,8.226103435107212e-07,GALAXY,189.2308394,-4.784137413,13.143786,13.249419,10.061636,No tile found,,
39627697340548918,0.022967116,2.40165060086885e-06,GALAXY,190.0868152189429,-3.76622038,13.651712,17.859255,20.832933,No tile found,,
39627637135509840,0.024698898,1.106114755378278e-06,GALAXY,190.9235979118543,-6.176761148,15.864991,17.355917,17.192707,No tile found,,
39627655187794357,0.02283927,2.165585371212693e-06,GALAXY,191.6700985,-5.536018448,15.277578,18.38596,21.443628,No tile found,,
39627667217060130,0.027969753,5.27543813847268e-06,GALAXY,190.9512713706744,-4.958132969,13.772311,19.323029,23.912014,No tile found,,
39627691317529076,0.02319523,2.15025009305546e-06,GALAXY,190.6279871716832,-4.089427479,15.463408,15.561608,18.253284,No tile found,,
39627715401225140,0.024209505,1.191552931827441e-05,GALAXY,187.9994678,-3.033150469,13.464202,18.828852,22.650726,No tile found,,
39627739572997422,0.020768061,6.309174986084231e-07,GALAXY,188.6513436472609,-2.12298266,15.742047,20.70851,21.613892,No tile found,,
39627769767788680,0.023794614,9.693727691893724e-06,GALAXY,188.2541543130952,-0.685161634,13.989619,22.860338,31.95138,No tile found,,
39627703405512875,0.024402996,2.066226280046419e-05,GALAXY,192.1191530606281,-3.417601427,14.31199,18.665474,21.17851,No tile found,,
39627709436924414,0.023021072,5.507889697065138e-05,GALAXY,192.2405105227736,-3.153626646,14.126983,20.646624,26.797491,No tile found,,
39627739627521041,0.022893046,1.587168844410793e-05,GALAXY,191.7978265229692,-1.959159154,15.488986,24.428387,33.3841,No tile found,,
39627775853726671,0.023167365,2.097729687790488e-05,GALAXY,191.1526382873482,-0.437714852,13.31854,19.895739,25.390026,No tile found,,
39627763820269077,0.022759297,3.864752836022545e-06,GALAXY,193.8934898228916,-0.90464032,14.655229,20.229408,23.796288,No tile found,,
39627769860063361,0.022767002,1.438231075783873e-06,GALAXY,193.7520501759762,-0.72415614,14.725517,17.913525,19.796062,No tile found,,
39627613177644737,0.025408899,9.294238015216062e-07,GALAXY,194.1725659041878,-7.29221214,14.160121,15.727355,16.052078,No tile found,,
39627601223879037,0.02593093,2.107200239371042e-06,GALAXY,196.5012540265734,-7.761535869,14.72934,20.47592,25.650341,No tile found,,
39627601223881796,0.025797255,8.08616824903692e-06,GALAXY,196.6280221428038,-7.758589835,15.389084,25.159948,34.00244,No tile found,,
39627607209150602,0.026091264,5.686693305503316e-06,GALAXY,195.9494193,-7.585686979,14.657936,19.271338,23.38738,No tile found,,
39627607217541214,0.026040239,9.05316141685446e-06,GALAXY,196.5490526489562,-7.503521628,13.620667,19.600761,22.610773,No tile found,,
39627583305811996,0.025528884,3.613009315832292e-06,GALAXY,198.7646085687966,-8.568913298,15.133143,19.98063,23.183283,No tile found,,
39627601240656165,0.022859767,2.48686013398235e-05,GALAXY,197.5042747029455,-7.638557609,14.895079,23.200205,29.579172,No tile found,,
39627577370872652,0.020053376,7.905219464747144e-06,GALAXY,201.4182035259082,-8.661402282,14.821932,22.267948,27.640047,No tile found,,
39627583385503601,0.022290515,5.377675097689674e-06,GALAXY,203.5602372147404,-8.535734065,15.779574,25.980139,35.341244,No tile found,,
39627625303376873,0.0203938,3.433594438630674e-06,GALAXY,201.6593033282594,-6.67028102,15.0897045,20.073639,23.251875,No tile found,,
39627589387552692,0.023530466,9.616822236035003e-06,GALAXY,204.8213174449868,-8.163885025,14.333277,22.049997,28.880598,No tile found,,
39627601358099907,0.023254248,1.142109986538171e-05,GALAXY,204.6798679,-7.855872696,13.627655,18.936666,22.94867,No tile found,,
39627595377019702,0.023375088,1.063912704833369e-05,GALAXY,205.0975629941955,-8.013503557,15.496944,21.253542,26.423182,No tile found,,
39627601366487643,0.023315275,5.571640366749276e-06,GALAXY,205.1563534,-7.73304436,15.520168,21.73265,26.282341,No tile found,,
39627607360148311,0.023317245,1.864548399205286e-05,GALAXY,205.1608784602841,-7.534201348,13.960988,21.882805,28.51835,No tile found,,
39627607360147459,0.023280827,1.308488593805198e-05,GALAXY,205.1233917850911,-7.484925272,13.648809,20.840105,26.742256,No tile found,,
39627643229831734,0.025316504,5.622191695331839e-06,GALAXY,195.8407829770087,-5.916851581,13.703893,20.542215,27.140793,No tile found,,
39627661282117539,0.025186641,1.255838531621011e-05,GALAXY,196.1238902153053,-5.149035933,13.351357,18.138016,21.079165,No tile found,,
39627661290506584,0.022936158,4.986870910591741e-06,GALAXY,196.6445223170261,-5.285524219,13.109061,17.557333,20.950481,No tile found,,
39627691418192757,0.022887646,3.366131814627895e-05,GALAXY,196.6528039603441,-4.02076876,14.375758,18.143417,22.3113,No tile found,,
39627625240461642,0.022816902,8.548607862430545e-05,GALAXY,197.8611338147466,-6.658347539,15.502434,30.248543,46.77065,No tile found,,
39627637252948140,0.022060135,3.712720665633699e-06,GALAXY,197.8568378717134,-6.264062568,13.155293,17.625933,21.413532,No tile found,,
39627661340840008,0.022852696,9.07466331046522e-06,GALAXY,199.7330986450345,-5.223137648,14.973107,19.540459,22.990099,No tile found,,
39627685399367712,0.026495917,3.826028347092061e-06,GALAXY,197.4462082,-4.174007305,15.746488,21.406212,24.153605,No tile found,,
39627679405707795,0.018436824,6.410020452059863e-07,GALAXY,199.5000191622488,-4.589869728,15.10256,12.450099,8.909676,No tile found,,
39627679414094771,0.022359469,2.113169260426525e-05,GALAXY,199.9437629492931,-4.448248659,15.260619,20.324799,23.266855,No tile found,,
39627685441308194,0.022465387,1.524585688508362e-05,GALAXY,199.8642376985781,-4.297682374,13.947403,22.944378,32.101105,No tile found,,
39627691460136970,0.018277072,1.85494297333851e-05,GALAXY,199.2347422623612,-4.00515222,13.934718,17.568459,19.30912,No tile found,,
39627751749059327,0.024414905,3.512450004482421e-06,GALAXY,194.2804853492034,-1.467667811,15.245061,20.674093,24.090475,No tile found,,
39627751799395303,0.024659192,1.042097890281231e-06,GALAXY,197.4786866995875,-1.597078437,15.751789,19.09618,20.128153,No tile found,,
39627763878989062,0.024434323,2.650526157929777e-06,GALAXY,197.4202740543868,-1.046660263,15.604503,21.261045,21.507282,No tile found,,
39627763904153450,0.018412265,1.066323288809709e-05,GALAXY,198.8434223932258,-0.974396556,15.0064945,21.265509,26.026855,No tile found,,
39627769922982339,0.024545401,5.42499686924284e-06,GALAXY,197.7217055855107,-0.674021344,13.814806,18.37115,21.537973,No tile found,,
39627655368150807,0.021364242,2.108773579647248e-06,GALAXY,202.5307541215551,-5.418163029,15.470124,16.085577,13.712743,No tile found,,
39627667426771676,0.0226662,6.122084181592291e-06,GALAXY,203.3449498895564,-5.02449034,15.034483,22.636719,28.760809,No tile found,,
39627685466474234,0.021077663,5.702959875792535e-06,GALAXY,201.3613767975619,-4.340226993,13.739932,21.823008,29.998629,No tile found,,
39627703560703100,0.019892153,4.833277103387535e-05,GALAXY,201.4282521786294,-3.538040195,14.718366,27.954832,41.49957,No tile found,,
39627667426771823,0.022267931,3.370178186182087e-05,GALAXY,203.3500471076039,-4.898055308,14.758229,21.769495,26.791723,No tile found,,
39627643372439956,0.023436826,8.52366697291831e-06,GALAXY,204.4601427848335,-5.907187445,13.828323,18.86125,23.49693,No tile found,,
39627667464522853,0.023076503,7.404866109309825e-07,GALAXY,205.7217137221873,-4.886592486,15.953475,18.990936,20.920635,No tile found,,
39627703619424656,0.022406317,1.525750243901184e-05,GALAXY,205.0061877002307,-3.596299601,13.614013,19.927174,24.555275,No tile found,,
39627703619420938,0.022632489,6.871203209893156e-05,GALAXY,204.8229081702441,-3.382093702,14.392977,26.718122,40.070614,No tile found,,
39627679502176720,0.02249478,6.482047979387814e-06,GALAXY,205.2597293782997,-4.477531149,15.514541,24.100098,31.341465,No tile found,,
2706079058231296,0.024958003,2.019646366932238e-06,GALAXY,206.1472378969432,-4.447873119,15.012441,18.482273,20.620243,No tile found,,
39627727698920440,0.01915884,2.908207719436128e-06,GALAXY,200.7866046029371,-2.58387956,15.702035,20.359673,23.686008,No tile found,,
39627733734524377,0.023284019,4.01183831977166e-06,GALAXY,200.5711022552441,-2.274044084,14.498525,21.574043,26.972452,No tile found,,
39627751883281197,0.020948102,4.708579209908866e-05,GALAXY,202.4742820182591,-1.407115426,14.282337,26.265495,39.085445,No tile found,,
39627727766031873,0.026728944,2.826410752227716e-06,GALAXY,204.9198342,-2.571827068,15.002894,19.799038,21.963514,No tile found,,
39627770032030234,0.02353195,2.21134174338993e-05,GALAXY,204.0215923196185,-0.669826574,14.815355,20.18891,23.571537,No tile found,,
39627788151427626,0.022255043,3.317535279749605e-06,GALAXY,204.2051660309102,-0.015837959,13.860272,18.462107,21.63145,No tile found,,
39627751942000656,0.025828068,2.560495007707408e-06,GALAXY,205.9464059435472,-1.519975723,13.074478,18.998613,23.013884,No tile found,,
39627776113770672,0.021152968,6.490146556624602e-05,GALAXY,206.506316,-0.594604595,13.311497,20.691116,28.114233,No tile found,,
39627607393702665,0.024069691,8.515653883972902e-05,GALAXY,207.1652456031062,-7.587412836,13.633533,26.52749,38.385834,No tile found,,
39627613387362087,0.025833741,5.933741928357082e-05,GALAXY,206.8708295943146,-7.365435712,15.957334,30.03936,45.875877,No tile found,,
39627619393603360,0.024453263,6.675161666163807e-05,GALAXY,207.2572191507337,-7.120933252,13.722989,27.047634,43.845535,No tile found,,
39627607465003483,0.022560931,1.05952428892829e-05,GALAXY,211.3275324451318,-7.417056732,13.482322,18.698606,23.18817,No tile found,,
