# PGC,Common,RAdeg,DEdeg,GLON,GLAT,SGL,SGB,T,Bmag,Ksmag,logK,Vh,VLS,D,e_D,PGC1,Primary,tile,dec,ra,GroupID,GroupSize,Separation,ra_diff,dec_diff,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS,separation_arcsec
43052,UGC07941,191.5036,64.5694,123.8893,52.5489,52.6005,13.1961,7.0,13.79,12.81,9.22,2300,2463,44.87,14.0,43052,0,CFIS_LSB.165.309.r,64.5,191.6326910308119,,,319.9079255801793,0.1290910308119066,0.06939697265625,21202,6069.249,6343.4219,191.504202,64.5692678,14.4821,6.0E-4,14.4821,6.0E-4,17.2488,0.001,0.008028855,4.257231E-6,0.001807214,1.002208E-6,8.4,8.49,117309,20.0139,74.02,50,1.045266964404124
23691,UGC04401,126.6837,48.8087,170.6197,35.4428,42.5558,-22.3423,9.7,16.29,13.82,9.03,3091,3149,,,23691,0,CFIS_LSB.166.278.r,49.0,126.51300619658258,,,798.3910314844917,0.1706938034174214,0.1912994384765625,4531,2822.6165,1298.6934,126.6836136,48.8088787,15.2022,0.0013,15.2022,0.0013,18.4208,0.0022,0.004227142,4.61358E-6,0.002827639,3.169187E-6,30.66,36.15,72105,21.2203,92.582,18,0.6751453341381299
24961,NGC2681,133.3863,51.3138,167.3256,39.6799,45.431,-18.1601,0.4,11.04,7.59,10.34,692,760,16.44,13.0,24961,0,CFIS_LSB.166.283.r,51.5,133.33019838426102,,,682.053301774166,0.0561016157389815,0.1861991882324218,4508,4363.5117,1399.6351,133.3827448,51.3142016,12.3818,4.0E-4,12.3818,4.0E-4,99.0,99.0,0.01306326,6.940541E-7,0.009297304,6.58417E-7,-74.13,-46.08,1278886,16.1321,449.982,112,8.129456102359155
3995612,SDSSJ073319.04+423243.1,113.3295,42.5454,176.1948,25.3076,34.6776,-31.0823,10.0,17.79,15.21,8.51,3233,3272,,,3995612,0,CFIS_LSB.167.265.r,42.5,113.25453235992296,,,257.43931236358634,0.0749676400770482,0.0453987121582031,23300,3926.8984,5881.4751,113.3296938,42.5454616,17.351,0.0023,17.351,0.0023,18.8087,0.0019,0.001273862,3.325074E-6,8.895236E-4,2.391854E-6,48.36,55.25,9439,21.8203,25.632,0,0.5598066839308738
22941,UGC04258,122.6988,46.9125,172.6675,32.639,40.6269,-25.103,6.4,14.67,12.08,9.74,3137,3188,54.2,18.0,22941,0,CFIS_LSB.167.274.r,47.0,122.43431200090868,,,722.2180465396252,0.2644879990913154,0.0875015258789062,11700,1493.1162,3304.9575,122.6992193,46.9122264,14.5624,9.0E-4,14.5624,9.0E-4,17.7403,0.0012,0.00539514,3.435713E-6,0.001317926,8.477907E-7,-58.78,-58.72,57133,20.9629,108.35,18,1.4259793252309405
23268,UGC04307,124.5062,47.8526,171.6819,33.9438,41.5108,-23.7863,6.0,14.4,12.46,9.58,3125,3180,,,23268,0,CFIS_LSB.167.276.r,48.0,124.78879191369482,,,863.8810388790124,0.2825919136948158,0.14739990234375,6804,8673.9512,2151.688,124.5062696,47.8526742,14.6567,4.0E-4,14.6567,4.0E-4,16.7695,5.0E-4,0.004064855,2.391074E-6,0.001188267,7.631215E-7,63.63,64.22,57545,19.6255,48.567,18,0.3156306598702726
26142,UGC 4879,139.0113,52.841,164.6636,42.8855,47.6118,-15.0125,9.9,13.3,11.5,6.71,-25,49,1.37,9.0,26142,0,CFIS_LSB.167.286.r,53.0,138.74695178372733,,,810.4675532155122,0.2643482162726798,0.1590003967285156,5464,1900.4094,1921.8937,139.0117487,52.8408683,13.2253,3.0E-4,13.6087,3.0E-4,17.7344,0.0012,0.006996218,2.340935E-6,0.003795451,1.315453E-6,85.96,89.34,122938,19.0714,132.17,51,1.084796439936769
42887,UGC07918,191.0128,63.8038,124.296,53.3049,53.3411,12.8628,9.9,16.29,14.0,8.9,2771,2930,,,42887,0,CFIS_LSB.167.308.r,64.0,190.4778647308557,,,1102.980570980455,0.5349352691442562,0.1962013244628906,2400,424.9972,1217.0338,191.0126544,63.8038022,18.7077,0.0025,18.9795,0.0031,18.8586,0.0026,0.001332084,1.092205E-5,6.957471E-4,4.964002E-6,62.76,67.57,782,20.8039,9.962,3,0.2315240101062287
24506,NGC2639,130.9084,50.2054,168.8742,38.1852,44.5478,-19.8886,0.8,12.35,8.49,11.21,3336,3399,,,24506,0,CFIS_LSB.168.280.r,50.0,130.68080145627462,170.0,3.0,907.171326741533,0.227598543725378,0.2053985595703125,31593,2175.3972,8988.8936,130.9085315,50.2056128,13.2232,4.0E-4,13.2232,4.0E-4,99.0,99.0,0.006976972,8.370409E-7,0.004613808,5.792592E-7,-51.79,-55.52,622291,16.413,206.613,116,0.8238223778290983
24528,UGC04551,131.0246,49.794,169.3942,38.2745,44.8232,-20.2171,-1.9,13.27,9.39,10.31,1749,1810,,,24528,0,CFIS_LSB.168.280.r,50.0,130.68080145627462,170.0,3.0,1088.8546302559778,0.3437985437253701,0.2060012817382812,2334,696.405,1014.5203,131.024814,49.7938316,12.1827,1.0E-4,12.1827,1.0E-4,13.683,1.0E-4,0.004123111,5.880991E-7,0.001609569,2.233185E-7,-67.36,-66.81,148498,16.78,31.621,18,0.7841282982529385
26246,UGC04906,139.417,52.9934,164.3928,43.0948,47.7273,-14.7468,1.1,15.29,9.46,10.52,2274,2349,36.64,18.0,26246,0,CFIS_LSB.168.286.r,53.0,139.57777185428856,,,349.1534825218742,0.160771854288555,0.0065994262695312,14746,6877.9946,4871.8892,139.4167692,52.9932804,13.2606,2.0E-4,12.3092,1.0E-4,16.7022,5.0E-4,0.006042843,1.012576E-6,0.001934489,4.455162E-7,48.06,47.24,198332,16.3057,76.323,51,0.659920540549445
44782,PGC044782,195.1455,64.4471,121.3068,52.6524,52.9301,14.7351,0.0,15.08,12.85,9.12,2079,2245,,,44782,0,CFIS_LSB.168.309.r,64.5,195.11692177682667,,,195.54024927204617,0.0285782231733264,0.0529022216796875,10520,4760.748,3970.9919,195.1455436,64.446898,14.8308,5.0E-4,14.8308,5.0E-4,16.246,4.0E-4,0.002548853,1.885944E-6,0.001180064,9.076882E-7,-21.47,-21.71,40001,18.6979,31.319,0,0.7303449031042446
58864,NGC6237,251.5917,70.3588,102.1899,35.7836,38.6217,31.9323,6.4,13.84,10.58,9.66,1131,1382,22.28,14.0,58864,0,CFIS_LSB.168.321.r,70.5,251.64252224419764,,,511.9911059446456,0.0508222441976329,0.1411972045898437,8660,5313.9238,2203.1882,251.5943363,70.3556718,13.7035,4.0E-4,13.7035,4.0E-4,17.3725,9.0E-4,0.007934095,3.464559E-6,0.003812316,1.619919E-6,-32.43,-33.82,231457,19.3397,93.951,50,11.70470311468957
21353,PGC021353,113.8983,41.9637,176.9351,25.5698,35.2927,-31.5718,4.6,15.66,12.21,9.67,3099,3134,,,21353,0,CFIS_LSB.169.264.r,42.0,113.70596565173878,531.0,2.0,531.0337579459339,0.1923343482612267,0.0363006591796875,16666,2225.8457,4297.2627,113.8984864,41.9635763,15.5565,5.0E-4,15.5565,5.0E-4,16.6996,5.0E-4,0.001158939,7.709727E-7,7.989517E-4,6.201947E-7,59.25,55.13,13063,19.6013,20.769,2,0.6687867646030938
22955,UGC04260,122.7864,46.4657,173.2028,32.6497,40.8605,-25.5013,9.9,13.94,13.14,9.05,2311,2360,,,22955,0,CFIS_LSB.169.273.r,46.5,122.75650222102058,,,144.01914058048342,0.0298977789794179,0.0343017578125,15848,4603.4902,4328.6919,122.7862075,46.4653551,14.2803,4.0E-4,14.3543,4.0E-4,17.0054,6.0E-4,0.004315377,2.384953E-6,0.002563885,1.562987E-6,78.26,64.68,81549,19.0026,66.795,51,1.3302314846871788
24404,PGC024404,130.2609,49.4252,169.8786,37.7895,44.5385,-20.7736,2.7,15.55,12.93,9.38,3056,3116,,,24404,0,CFIS_LSB.169.279.r,49.5,130.11048415228998,,,443.1395341025315,0.1504158477100077,0.074798583984375,10231,3103.8162,3551.2571,130.2609166,49.4251439,15.0361,6.0E-4,15.0361,6.0E-4,16.1988,4.0E-4,0.001678257,1.362866E-6,0.001555253,1.299716E-6,-27.78,25.47,35727,18.3107,25.017,2,0.2056665847353209
2664790,PGC2664790,192.2752,64.1322,123.3554,52.9943,53.0961,13.461,4.0,15.89,12.76,9.22,2257,2418,,,2664790,0,CFIS_LSB.169.308.r,64.0,192.7590367635606,,,898.2034920058015,0.4838367635605891,0.1322021484375,23157,9092.9717,7575.5483,192.2749465,64.1321013,15.3459,5.0E-4,15.3459,5.0E-4,16.5351,4.0E-4,0.001356507,9.588722E-7,9.933262E-4,7.860092E-7,47.79,42.01,18030,18.9335,23.817,0,0.5336547066012759
2176737,PGC2176737,112.7454,41.1666,177.5392,24.5306,34.4707,-32.5174,9.0,16.02,13.76,7.97,874,907,,,2176737,0,CFIS_LSB.170.262.r,41.0,112.62610443464897,,,681.5403495784666,0.1192955653510523,0.1665992736816406,16114,3293.863,8215.2266,112.7430537,41.1658536,16.3583,0.0018,16.4908,0.0016,17.8046,0.0017,0.001214683,2.698476E-6,8.533203E-4,1.831506E-6,41.87,43.45,8154,20.4139,25.117,1,6.903120815753868
23043,PGC023043,123.3217,46.3722,173.3614,33.0063,41.2796,-25.4588,4.3,15.9,13.93,8.73,2289,2337,,,23043,0,CFIS_LSB.170.273.r,46.5,123.48287205664792,,,609.562055839339,0.1611720566479277,0.1277999877929687,8618,7158.3335,2528.2273,123.3214522,46.3723374,15.3042,9.0E-4,15.3042,9.0E-4,17.137,6.0E-4,0.002770917,2.680152E-6,0.001322884,1.309833E-6,-63.62,-64.4,40393,20.1445,42.244,18,0.7896323997718411
42520,UGC07848,190.2389,63.5197,124.8992,53.5686,53.5678,12.4758,5.9,13.79,12.07,9.58,2496,2653,49.66,14.0,42520,0,CFIS_LSB.170.307.r,63.5,190.4984683980995,534.0,4.0,422.7937817039236,0.2595683980995034,0.0196990966796875,10308,7239.9614,5388.7422,190.2392388,63.519826,13.4224,5.0E-4,13.4504,5.0E-4,17.1108,0.0011,0.006151302,3.074789E-6,0.002741598,1.419185E-6,57.59,56.43,128015,19.9244,109.419,19,0.7081787179329129
42469,UGC07837,190.1481,63.3498,124.9876,53.7352,53.7315,12.4055,6.0,15.2,13.64,9.01,2675,2831,,,42469,0,CFIS_LSB.170.307.r,63.5,190.4984683980995,534.0,4.0,781.5283437379447,0.3503683980995049,0.1501998901367187,3916,7985.1387,2106.8755,190.1550389,63.3502957,16.3089,4.0E-4,18.6858,0.0024,17.7323,0.0013,3.064942E-4,3.542043E-6,2.615056E-4,3.080115E-6,-15.41,-23.12,309,21.1802,35.632,3,11.34572740465313
2654321,PGC2654321,190.9278,63.3612,124.3963,53.7451,53.7822,12.7518,9.0,17.18,14.49,8.68,2715,2872,,,2654321,0,CFIS_LSB.170.307.r,63.5,190.4984683980995,534.0,4.0,852.9935805562229,0.4293316019004862,0.1388015747070312,3783,1270.0159,2321.7251,190.9277525,63.3611505,16.5229,0.0012,16.5229,0.0012,16.9943,8.0E-4,8.383435E-4,1.901168E-6,4.515709E-4,1.027045E-6,5.01,7.66,5187,19.1153,11.426,0,0.1939937871033908
59278,UGC10636,254.081,70.4468,101.9571,34.9658,37.7607,32.3485,9.9,15.94,14.11,8.32,1327,1581,,,59278,0,CFIS_LSB.170.321.r,70.5,254.63826655662857,835.0,2.0,697.3592149011216,0.5572665566285764,0.0531997680664062,12871,8616.2861,3982.6946,254.0806944,70.446649,14.97,0.0011,14.97,0.0011,18.281,0.002,0.003031132,3.111392E-6,0.002927773,2.862987E-6,24.95,70.63,54462,20.7653,73.939,18,0.6565637396963089
59410,UGC10669,255.1094,70.2909,101.6508,34.6822,37.523,32.6703,9.8,,14.3,7.53,443,698,,,59410,0,CFIS_LSB.170.321.r,70.5,254.63826655662857,835.0,2.0,943.6537631492282,0.4711334433714285,0.2090988159179687,2493,1938.7699,946.1339,255.1066546,70.2902041,15.5313,0.0021,15.5313,0.0021,20.026,0.0074,0.00426948,8.236792E-6,0.003236831,6.316413E-6,57.86,65.31,74365,20.6799,112.296,18,4.1697022584943575
60291,NGC6395,261.6303,71.0962,101.975,32.398,34.8185,33.029,5.8,12.06,11.09,9.43,1164,1426,19.59,14.0,60291,0,CFIS_LSB.170.322.r,71.0,261.0820463743655,,,728.5775109087704,0.5482536256344588,0.0961990356445312,21407,1556.5437,6892.6807,261.6305306,71.096862,13.7736,5.0E-4,13.7736,5.0E-4,99.0,99.0,0.008419377,1.863961E-6,0.002727923,6.274485E-7,16.62,17.27,239438,19.488,292.054,50,2.3983279159226782
4016950,SDSSJ073631.69+412623.9,114.1309,41.4406,177.5448,25.607,35.6171,-32.0491,10.0,18.09,15.17,8.46,3008,3040,,,4016950,0,CFIS_LSB.171.263.r,41.5,114.1589517600965,,,226.8287020464175,0.0280517600965026,0.0593986511230468,14291,5417.3213,3856.7615,114.1302249,41.4410027,16.8855,0.0018,16.8855,0.0018,18.8322,0.002,0.001929903,3.434656E-6,9.237316E-4,1.651418E-6,-34.41,-37.07,13914,21.8141,34.226,0,2.3283017975682987
23040,NGC2537,123.311,45.9896,173.8137,32.9572,41.4236,-25.8187,8.7,11.99,9.33,9.19,431,477,,,23040,0,CFIS_LSB.171.272.r,46.0,123.0820841379996,,,573.7421680582057,0.2289158620004201,0.0103988647460937,21059,1915.0076,4801.6431,123.3112076,45.9895354,13.588,2.0E-4,12.0174,1.0E-4,99.0,99.0,0.00680201,1.084058E-6,0.004405774,5.649466E-7,10.5,-1.55,322481,17.5457,159.518,51,0.5689576189233564
24688,UGC04587,131.8448,49.5587,169.6693,38.8138,45.4399,-20.1711,-1.9,13.66,10.28,10.43,3033,3092,,,24688,0,CFIS_LSB.171.279.r,49.5,131.6502531955123,,,501.2981553676575,0.1945468044876577,0.0587005615234375,18527,2555.9175,6144.4014,131.8446834,49.5588909,13.1423,2.0E-4,13.1423,2.0E-4,14.7958,1.0E-4,0.004874382,1.172861E-6,0.003270957,8.001045E-7,4.53,0.46,237099,17.0085,49.243,50,0.7392142690512206
26449,PGC026449,140.2332,52.5683,164.8244,43.6658,48.3986,-14.8018,7.5,16.21,13.65,8.84,2270,2343,,,26449,0,CFIS_LSB.171.285.r,52.5,140.44910851074172,,,532.9146792500918,0.2159085107417127,0.06829833984375,16287,7545.7124,6334.4165,140.2329808,52.5686622,16.0748,0.0014,16.4501,0.0015,17.2825,0.0012,0.001621734,2.599973E-6,7.027427E-4,1.243068E-6,-20.55,-20.63,7585,18.9424,26.078,3,1.389337689884421
95619,PGC095619,206.4665,65.3861,114.0151,50.7896,51.9883,19.5348,10.0,16.09,13.58,8.69,1729,1913,,,95619,0,CFIS_LSB.171.311.r,65.5,206.17649675781053,,,596.9829139598094,0.2900032421894138,0.1138992309570312,8821,2654.0059,2800.1084,206.4671544,65.3862014,15.378,0.0012,15.378,0.0012,18.6841,0.0022,0.002863195,3.421618E-6,0.002451574,2.970941E-6,-1.43,4.67,52841,20.7517,64.694,16,1.046911963628376
3131999,PGC3131999,132.4791,49.6705,169.5007,39.2192,45.7639,-19.873,8.0,17.43,14.61,8.71,3089,3149,,,3131999,0,CFIS_LSB.172.279.r,49.5,132.42013771712354,,,629.0434066851709,0.0589622828764504,0.170501708984375,27588,4260.3921,8301.9795,132.4791091,49.6703744,16.8732,0.0028,16.8732,0.0028,18.2594,0.0019,0.00148798,3.383756E-6,7.534061E-4,1.820599E-6,-6.04,-5.57,9281,21.2569,25.752,2,0.452656800027722
25347,PGC025347,135.3827,50.6159,168.0759,40.9991,46.9431,-18.1088,7.9,,15.11,7.3,712,776,,,25347,0,CFIS_LSB.172.281.r,50.5,135.20349739760834,,,584.8584989548916,0.1792026023916548,0.1158981323242187,16659,2783.5073,7255.1899,135.3837557,50.6162339,15.4446,8.0E-4,15.4446,8.0E-4,16.0831,4.0E-4,0.003042545,4.166718E-6,7.201421E-4,8.981659E-7,4.62,5.12,26119,16.3389,15.608,16,2.6944660727327983
25910,UGC04824,137.8904,51.2544,166.9523,42.483,47.9623,-16.7092,6.4,13.33,11.75,9.56,2177,2243,34.04,14.0,25910,0,CFIS_LSB.172.283.r,51.5,138.14936218128253,,,1058.4732935882307,0.2589621812825271,0.2456016540527343,3,8140.9277,244.4979,137.8903962,51.2543208,13.3154,4.0E-4,13.3154,4.0E-4,17.1772,9.0E-4,0.008604085,3.00577E-6,0.002188264,8.068829E-7,-81.75,-81.73,157495,19.5916,126.558,16,0.2852485217810144
2409762,PGC2409762,139.7338,52.2276,165.3701,43.4366,48.3514,-15.2566,9.0,17.8,15.09,8.27,2281,2352,,,2409762,0,CFIS_LSB.172.284.r,52.0,139.68715511151598,,,825.8238326085186,0.0466448884840247,0.22760009765625,22927,4445.2256,9407.9355,139.7338916,52.2274494,17.1356,0.002,17.1356,0.002,17.7556,0.0014,8.34873E-4,2.264008E-6,5.65976E-4,1.53729E-6,-62.67,-64.38,5109,20.124,14.076,2,0.5785639354778578
23071,IC2233,123.4953,45.7427,174.1234,33.0572,41.6555,-26.0029,6.5,10.74,11.26,8.59,540,585,13.06,14.0,23071,0,CFIS_LSB.173.271.r,45.5,123.41112381558573,,,899.0534415222508,0.0841761844142752,0.2426986694335937,35501,3858.9739,9696.7432,123.4954916,45.7423305,12.9773,1.0E-4,12.7863,1.0E-4,17.0132,5.0E-4,0.01301586,2.471343E-6,0.002274026,5.787551E-7,-8.47,-8.5,253776,18.7569,129.906,51,1.414620624279949
2285534,PGC2285534,125.5657,46.6918,173.1484,34.5727,42.7263,-24.5832,4.4,16.17,13.86,8.72,2189,2237,,,2285534,0,CFIS_LSB.173.273.r,46.5,125.66198156352996,,,730.3999576833594,0.0962815635299421,0.1917991638183593,30718,6282.6899,8717.6855,125.5654846,46.6918,16.188,8.0E-4,16.188,8.0E-4,17.5144,8.0E-4,0.001659066,1.930914E-6,5.41581E-4,6.934105E-7,-76.97,-76.87,10576,20.1657,24.274,2,0.531891745386599
44092,UGC08059,193.9757,63.6121,122.0977,53.509,53.7291,14.1342,1.0,13.88,10.26,10.39,2762,2923,,,44092,0,CFIS_LSB.173.307.r,63.5,193.86020607571305,,,444.003575170567,0.1154939242869659,0.1120986938476562,21382,4007.3665,7167.5337,193.9754543,63.6118035,13.3237,1.0E-4,13.2987,2.0E-4,15.4971,2.0E-4,0.004861311,1.365647E-6,0.001028408,3.482151E-7,74.27,75.17,85231,18.1382,53.189,19,1.1374923269984605
59185,UGC10609,253.2382,69.8822,101.409,35.4129,38.4218,32.6478,8.8,,13.93,8.36,1279,1531,,,59185,0,CFIS_LSB.173.320.r,70.0,252.90908061410693,,,587.3501487865842,0.3291193858930228,0.1177978515625,8388,2803.6885,2726.6719,253.2385922,69.8823851,14.6891,0.0014,14.6891,0.0014,18.7725,0.0023,0.00319725,3.537583E-6,0.002370617,2.742088E-6,65.59,57.23,51646,21.6421,241.938,18,0.8245434543389588
4002813,SDSSJ124528.73+630032.1,191.3699,63.009,124.085,54.106,54.1724,12.8902,10.0,17.1,14.5,8.66,2658,2814,,,4002813,0,CFIS_LSB.174.306.r,63.0,191.6339660189182,,,432.727998619993,0.2640660189181858,0.0089988708496093,11048,7323.4697,5176.9834,191.3697905,63.0088864,16.3384,0.003,16.3384,0.003,18.8508,0.0046,0.002504223,5.944476E-6,0.001318039,3.075869E-6,82.28,85.21,19435,21.9342,52.744,18,0.4463814916336138
4002991,SDSSJ125808.94+632559.6,194.5371,63.4331,121.6653,53.6787,53.9426,14.3619,,18.29,15.37,7.81,1419,1580,,,4002991,0,CFIS_LSB.174.307.r,63.5,194.98078530158412,,,753.0772897373975,0.4436853015841677,0.0668983459472656,10159,8844.0762,3729.2488,194.5372486,63.4337396,17.368,0.0037,17.5484,0.0029,19.0564,0.0033,0.001373145,4.5908E-6,8.297842E-4,2.744234E-6,-22.2,-28.9,7208,22.1616,29.806,3,2.3149568254317496
2661153,PGC2661153,198.1167,63.7996,119.0622,53.1704,53.7035,15.9777,8.0,15.79,13.61,8.69,1774,1941,,,2661153,0,CFIS_LSB.174.308.r,64.0,198.4619668453228,,,905.2633520701372,0.3452668453227261,0.2004013061523437,2984,7955.8789,1134.4867,198.1164893,63.8001186,15.9181,7.0E-4,15.9181,7.0E-4,17.4811,7.0E-4,0.002048893,1.926683E-6,6.660271E-4,7.507667E-7,-5.31,-2.64,15793,20.2682,28.952,0,1.8967584864284253
4015221,SDSSJ074437.59+405259.8,116.1564,40.8834,178.5622,26.9499,37.5199,-32.2496,8.0,,15.6,8.29,3033,3059,,,4015221,0,CFIS_LSB.175.262.r,41.0,115.93863691802098,,,725.8579097872895,0.2177630819790295,0.1166000366210937,8675,1801.1246,2747.4563,116.15697,40.8835578,15.9842,0.002,15.9842,0.002,18.8241,0.002,0.003395889,7.502885E-6,7.202629E-4,1.519405E-6,46.03,46.03,16832,21.5132,186.244,18,1.6521357935670684
25024,NGC2684,133.7252,49.1604,170.1022,40.0575,46.7818,-19.9075,4.6,13.37,10.54,10.28,2883,2939,,,25024,0,CFIS_LSB.175.278.r,49.0,133.37214508675874,,,1013.1640050293108,0.3530549132412659,0.160400390625,25333,531.1064,8120.2798,133.7247816,49.1604764,12.8491,2.0E-4,12.8491,2.0E-4,15.7739,3.0E-4,0.003557817,8.205315E-7,0.002777888,6.706692E-7,49.63,44.32,125148,17.9277,69.233,18,1.0226743251136186
2269104,PGC2269104,125.2833,45.6992,174.3277,34.2946,42.9578,-25.5728,9.0,17.33,14.59,8.42,2188,2230,,,2269104,0,CFIS_LSB.176.271.r,45.5,125.55120110718548,,,984.682631139079,0.2679011071854802,0.1991996765136718,32388,8627.0049,8866.4375,125.2832261,45.6992032,16.8048,0.0011,16.8048,0.0011,17.3973,8.0E-4,7.229048E-4,1.094631E-6,6.67103E-4,9.965181E-7,8.19,-30.0,5998,20.1248,13.831,2,0.186165828211789
23660,UGC04393,126.5182,45.9676,174.0886,35.1743,43.7103,-24.9817,3.5,13.39,11.64,9.59,2137,2180,,,23660,0,CFIS_LSB.176.272.r,46.0,126.6809754870639,515.0,4.0,423.5581552171906,0.1627754870639108,0.0323982238769531,14041,7190.0142,4381.2686,126.5183857,45.9679567,13.0577,2.0E-4,13.0539,2.0E-4,15.7321,3.0E-4,0.004923448,1.353328E-6,0.003793415,1.193222E-6,45.64,19.04,212458,18.0379,77.78,51,1.3656047133505826
21585,UGC03966,115.358,40.1116,179.2338,26.1731,37.0372,-33.1436,9.9,14.19,12.2,7.86,364,388,10.38,9.0,21585,0,CFIS_LSB.177.260.r,40.0,115.52854510590666,,,618.2632645513997,0.1705451059066547,0.1115989685058593,26684,7492.1108,7147.6602,115.3603989,40.1107026,17.1598,0.0026,16.9074,0.002,19.6767,0.0053,0.002969641,5.190301E-6,0.001049848,1.613058E-6,-35.15,-36.71,14800,21.5925,38.51,51,7.352587116389319
61641,UGC11193,273.7524,71.0051,101.4835,28.49,30.3776,34.3726,9.9,14.98,12.22,9.18,1510,1784,,,61641,0,CFIS_LSB.178.322.r,71.0,273.3682603213945,,,450.5439388518564,0.3841396786055497,0.005096435546875,14026,2569.3838,5106.022,273.7536125,71.0050722,14.2933,5.0E-4,14.3246,5.0E-4,18.1936,0.0013,0.004591145,2.778635E-6,0.003756008,2.223831E-6,6.99,-0.68,110051,20.809,96.09,51,1.4242591886827665
21558,NGC2424,115.1637,39.2333,180.1364,25.8048,37.1056,-34.0328,3.3,12.3,9.4,10.83,3344,3363,46.56,14.0,21558,0,CFIS_LSB.179.258.r,39.0,115.16498114743848,327.0,3.0,839.8849422990415,0.0012811474384619,0.2332992553710937,28309,5015.7095,9518.9082,115.1639346,39.233185,12.3761,1.0E-4,12.3761,1.0E-4,14.5897,2.0E-4,0.008970759,1.477101E-6,0.001618509,2.91062E-7,80.79,80.49,210826,16.7983,86.254,16,0.7741730759811719
3129299,PGC3129299,115.2721,39.1648,180.2341,25.8683,37.2234,-34.08,8.0,17.29,14.52,8.65,2784,2803,,,3129299,0,CFIS_LSB.179.258.r,39.0,115.16498114743848,327.0,3.0,664.5147809453595,0.1071188525615269,0.1647987365722656,23748,3389.9858,8195.6982,115.2721354,39.164856,17.1085,0.0013,17.0762,0.0013,17.5197,9.0E-4,7.890298E-4,1.440018E-6,3.66892E-4,7.265615E-7,9.73,10.88,3879,19.5787,12.014,3,0.2245120271393658
166093,PGC166093,116.8751,40.1872,179.4671,27.3164,38.3549,-32.7855,10.0,16.47,14.34,8.77,2959,2981,,,166093,0,CFIS_LSB.179.260.r,40.0,116.83395239523894,,,683.3760601316533,0.0411476047610648,0.1871986389160156,28211,4397.9644,8630.0898,116.8746183,40.1873134,15.8931,0.0027,15.8931,0.0027,18.8828,0.0034,0.002493033,4.005466E-6,0.001217643,2.001055E-6,-73.58,-78.05,16863,21.5876,84.651,18,1.3862382890024274
4015160,SDSSJ090004.16+483740.9,135.0172,48.628,170.7263,40.9406,47.848,-19.9188,10.0,20.09,16.35,7.97,2929,2982,,,4015160,0,CFIS_LSB.179.277.r,48.5,135.0698643076075,,,477.570383613138,0.0526643076075004,0.1279983520507812,30177,5671.5728,7482.5449,135.0174323,48.628093,18.6807,0.0034,19.024,0.0034,19.0141,0.0028,6.021045E-4,2.455697E-6,3.653726E-4,1.836986E-6,18.28,4.09,911,21.5437,11.832,3,0.6462249976166794
3138807,PGC3138807,204.4729,63.9195,114.5824,52.4493,53.5956,18.7776,10.0,17.93,15.33,8.33,2652,2828,,,3138807,0,CFIS_LSB.179.308.r,64.0,204.1648969270849,,,566.5086783324434,0.3080030729151133,0.0805015563964843,11046,2377.0649,3443.6687,204.4727649,63.9193631,17.1766,0.002,17.1766,0.002,18.1864,0.0016,0.001300569,3.04512E-6,6.054082E-4,1.430696E-6,-61.37,-61.62,7067,20.5264,19.971,2,0.5372248570838867
49221,PGC049221,207.9734,64.3728,112.4919,51.5126,52.9974,20.2665,3.8,14.81,14.13,8.49,1763,1945,,,49221,0,CFIS_LSB.179.309.r,64.5,207.89243451221407,,,474.8695524217136,0.0809654877858747,0.127197265625,6834,4318.4155,2530.2734,207.973752,64.372534,15.4405,0.0011,15.582,9.0E-4,16.9013,6.0E-4,0.00204976,2.17469E-6,0.001289257,1.408173E-6,-9.32,-2.59,23425,19.2136,32.202,35,1.103355799809877
3138619,PGC3138619,202.0927,63.6855,116.1515,52.9539,53.8693,17.733,9.0,18.26,15.67,7.88,1785,1957,,,3138619,0,CFIS_LSB.180.307.r,63.5,201.70426065681124,,,912.5519725801826,0.3884393431887645,0.1855010986328125,25782,1662.624,8600.0088,202.0927454,63.6852449,17.7249,0.0027,17.7249,0.0027,18.3618,0.0017,7.776355E-4,2.559548E-6,6.270108E-4,2.031403E-6,-34.47,-32.63,4796,21.001,14.342,2,0.921213613126238
59668,UGC10736,257.0196,69.4643,100.4718,34.2694,37.3872,33.7201,8.0,13.82,11.73,8.62,490,747,21.18,25.0,59668,0,CFIS_LSB.180.319.r,69.5,256.9905856248053,,,133.6255624850872,0.0290143751947198,0.0356979370117187,15520,4800.7676,4313.8262,257.0198937,69.4645894,14.2064,5.0E-4,14.0144,4.0E-4,17.8655,0.0011,0.008308567,3.988625E-6,0.003005585,1.585242E-6,-24.09,-24.0,147880,20.9238,98.773,51,1.1058907089948808
