# PGC,Common,RAdeg,DEdeg,GLON,GLAT,SGL,SGB,T,Bmag,Ksmag,logK,Vh,VLS,D,e_D,PGC1,Primary,tile,dec,ra,GroupID,GroupSize,Separation,ra_diff,dec_diff,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS,separation_arcsec
38212,NGC4081,181.14,64.4374,131.1055,51.9406,51.6729,8.8319,1.1,13.05,10.11,9.87,1444,1595,22.7,14.0,38524,-312,CFIS_LSB.156.309.r,64.5,181.17999879276763,196.0,3.0,233.7468241886997,0.0399987927676477,0.0625991821289062,12033,5333.5298,3785.2546,181.1401124,64.4373109,12.7379,1.0E-4,12.7379,1.0E-4,15.6586,3.0E-4,0.005148903,1.114439E-6,0.001980051,5.063608E-7,-46.73,-47.65,162047,18.3296,71.458,50,0.365202087386025
38025,UGC07020A,180.6544,64.3765,131.4597,51.936,51.6649,8.6136,-3.0,14.44,11.21,9.43,1500,1651,,,38524,-499,CFIS_LSB.156.309.r,64.5,181.17999879276763,196.0,3.0,929.632594201471,0.5255987927676244,0.1234970092773437,7790,9403.6758,2625.0815,180.6545322,64.3765093,13.503,2.0E-4,13.503,2.0E-4,14.709,2.0E-4,0.002934843,1.008214E-6,0.001499451,5.485114E-7,-78.46,-77.06,79957,16.3569,29.648,18,0.2085195666681635
59908,UGC10791,258.661,72.3989,103.7266,33.0213,35.0957,31.4461,8.8,15.12,12.39,8.95,1329,1588,32.81,14.0,59742,166,CFIS_LSB.156.325.r,72.5,259.3897428269971,,,870.7969854320104,0.7287428269971201,0.1010971069335937,4410,9248.833,3181.0579,258.6644331,72.4048156,15.5846,0.0019,15.7427,0.0016,20.1315,0.0107,0.00526665,1.136508E-5,0.001311613,2.945234E-6,-84.79,-83.14,33269,17.1861,65.713,19,21.62149457078202
4001908,SDSSJ120753.55+642323.6,181.9731,64.39,130.5666,52.0881,51.8295,9.1602,9.0,17.92,15.34,7.78,1377,1529,,,38524,3963384,CFIS_LSB.157.309.r,64.5,182.3414090414392,198.0,2.0,695.6748452176981,0.3683090414392325,0.1100006103515625,8016,8086.2725,2876.8738,181.9729614,64.3899801,17.2667,0.0029,17.2667,0.0029,18.1004,0.0022,9.31128E-4,2.559567E-6,6.586832E-4,1.695548E-6,-44.47,-40.78,5529,20.8169,17.212,0,0.2272592160065053
4567518,SDSSJ085708.71+534858.3,134.2863,53.8163,164.0081,39.9412,44.6052,-15.7234,,18.23,15.38,8.17,2328,2409,,,25237,4542281,CFIS_LSB.158.288.r,54.0,134.4028277196223,449.0,3.0,705.9847864525732,0.1165277196222973,0.1837005615234375,1393,6333.9331,1443.1403,134.2862344,53.8164018,17.4853,0.0085,17.4853,0.0085,19.2251,0.0062,0.0011519,6.578901E-6,0.001056934,6.122232E-6,-42.17,-45.28,6236,22.27,33.57,2,0.3921050568483514
62191,UGC11331,279.7462,73.6105,104.5292,26.814,27.7838,32.0535,8.7,14.76,12.26,9.18,1545,1821,,,62207,-16,CFIS_LSB.159.327.r,73.5,279.9144535055892,544.0,3.0,433.1709102068776,0.1682535055891776,0.1104965209960937,17358,5907.5962,7143.2822,279.7484725,73.6105332,14.8428,7.0E-4,15.214,7.0E-4,18.5421,0.0016,0.004054658,3.805541E-6,0.002563184,2.209855E-6,-85.83,-82.45,50785,21.5436,83.675,19,2.3114869744043967
5065940,PGC5065940,258.2321,72.0669,103.3824,33.2317,35.4184,31.6735,9.0,,14.3,8.19,1307,1565,,,59742,5006198,CFIS_LSB.160.324.r,72.0,258.8854381999831,,,764.4354450193321,0.6533381999831249,0.0669021606445312,15500,8902.6182,6312.7246,258.2313935,72.066646,21.7794,0.0278,21.7794,0.0278,21.7428,0.0469,1.348603E-4,3.673302E-6,1.30416E-4,3.4647E-6,-14.84,-12.36,119,21.8929,2.932,0,1.2039213572001202
22331,PGC022331,119.5185,47.3216,171.8747,30.5427,38.2143,-25.4022,9.0,,13.46,8.98,2466,2523,,,22320,11,CFIS_LSB.161.275.r,47.5,119.155072250242,,,1093.7990946680325,0.3634277497579887,0.1783981323242187,5235,227.7675,1544.1569,119.518342,47.321097,17.4188,8.0E-4,17.5537,9.0E-4,17.4188,8.0E-4,2.053066E-4,1.282607E-7,1.234114E-4,7.535905E-8,-67.07,-67.52,168,16.9084,3.668,35,1.851396685151436
2667884,PGC2667884,187.519,64.4187,126.7217,52.5522,52.427,11.4823,-5.0,18.45,13.99,8.87,2589,2747,,,41621,2626263,CFIS_LSB.161.309.r,64.5,186.9870500361256,,,875.9985946829083,0.5319499638744389,0.081298828125,8906,548.4401,3442.7478,187.5190477,64.4186803,17.4192,0.0028,17.4192,0.0028,18.4087,0.0019,0.001028874,3.214126E-6,7.210249E-4,2.254719E-6,-36.72,-34.89,6586,20.6532,19.319,0,0.1026034120838614
23110,NGC2541,123.6672,49.0615,170.1834,33.4779,40.467,-22.8632,6.0,11.53,10.71,8.83,548,610,11.86,8.0,23340,-230,CFIS_LSB.162.278.r,49.0,123.46450002317096,,,527.1877879565944,0.202699976829038,0.0615005493164062,24246,2394.8105,6195.3032,123.6696645,49.0614986,13.1658,6.0E-4,13.1658,6.0E-4,99.0,99.0,0.02073364,2.565911E-6,0.009651519,1.20598E-6,-4.58,-13.08,1302060,16.2858,976.207,116,5.81349856641744
41616,PGC041616,188.2314,64.3078,126.2412,52.7014,52.6039,11.7603,2.7,15.93,14.03,8.86,2768,2926,,,41621,-5,CFIS_LSB.162.309.r,64.5,188.14846028479715,298.0,2.0,703.8404261727968,0.0829397152028548,0.19219970703125,2575,4297.187,1279.2021,188.2321138,64.307975,15.6987,9.0E-4,15.6987,9.0E-4,17.2577,8.0E-4,0.002200933,2.150739E-6,6.53943E-4,7.251932E-7,42.32,42.01,15555,20.1985,31.485,2,1.2798434207865967
4011588,SDSSJ123028.68+635513.7,187.6192,63.9204,126.7619,53.0518,52.933,11.4175,,17.32,14.55,8.65,2706,2862,,,41621,3969967,CFIS_LSB.164.308.r,64.0,187.05610668179844,299.0,3.0,934.901258757563,0.5630933182015667,0.0796012878417968,6713,192.6227,3475.9431,187.6203951,63.9202579,16.6402,0.0041,16.6402,0.0041,18.956,0.0041,0.002218288,5.273059E-6,9.418761E-4,2.549977E-6,-61.92,-61.9,13546,22.0332,43.883,16,1.9593644981832503
2665088,PGC2665088,187.2024,64.1592,127.0062,52.7897,52.6547,11.2916,8.0,18.05,14.8,8.55,2453,2609,,,41621,2623467,CFIS_LSB.164.308.r,64.0,187.05610668179844,299.0,3.0,617.6363477760824,0.1462933182015717,0.1592025756835937,17864,3761.4531,8087.7104,187.2027365,64.1592591,16.1268,0.0016,16.1268,0.0016,18.0796,0.0014,0.002251235,5.040841E-6,0.001136716,2.613162E-6,44.75,44.09,22761,21.1157,37.786,2,0.5692684366032136
58891,NGC6236,251.1448,70.7804,102.7407,35.7736,38.4602,31.5069,5.9,12.6,11.32,9.36,1279,1530,23.55,14.0,58864,27,CFIS_LSB.164.322.r,71.0,251.8673859140938,,,1161.9742916097468,0.7225859140937985,0.2195968627929687,1593,9616.9658,789.3347,251.1436099,70.7812999,13.1972,3.0E-4,13.1972,3.0E-4,17.1301,0.001,0.007414395,2.407452E-6,0.004982873,1.534774E-6,11.33,10.29,269949,19.5563,108.283,50,3.533314748467528
41489,NGC4510,187.9467,64.2338,126.4588,52.7598,52.6516,11.624,-4.9,13.89,10.35,10.33,2732,2889,,,41621,-132,CFIS_LSB.165.308.r,64.0,188.19669269815088,296.0,7.0,928.8632177410936,0.2499926981508906,0.2338027954101562,22655,7105.7271,9535.0,187.9467278,64.2338019,12.8078,2.0E-4,12.8078,2.0E-4,14.0569,1.0E-4,0.003736603,1.410232E-6,0.002659275,1.057873E-6,-31.79,-31.19,182121,16.2611,33.823,48,0.0440391892581508
41601,UGC07700,188.1368,63.8773,126.3953,53.1238,53.0252,11.6309,7.9,14.49,12.59,9.43,2953,3109,,,41621,-20,CFIS_LSB.165.308.r,64.0,188.19669269815088,296.0,7.0,451.7618232337344,0.0598926981508896,0.1226997375488281,5998,5478.042,2623.988,188.1406664,63.8773816,13.7227,7.0E-4,13.7227,7.0E-4,17.5193,0.0012,0.006091069,3.805677E-6,0.004099004,2.5896E-6,86.78,80.49,165774,20.0507,130.445,18,6.135510219790612
3361524,SDSSJ123424.47+634808.2,188.6019,63.8023,126.0699,53.2222,53.1431,11.8163,-5.0,18.09,13.75,8.97,2544,2700,,,41621,3319903,CFIS_LSB.165.308.r,64.0,188.19669269815088,296.0,7.0,958.3124257145272,0.4052073018491171,0.1977005004882812,2769,1532.804,1179.942,188.601964,63.8023091,17.406,0.0029,17.406,0.0029,18.1687,0.002,7.94678E-4,2.696172E-6,6.787019E-4,2.216722E-6,-15.13,-9.34,4832,20.9295,16.145,2,0.1068601153267419
4015951,SDSSJ123428.98+640555.8,188.6208,64.0989,126.002,52.9282,52.8479,11.884,,18.41,15.39,8.31,2368,2525,,,41621,3974330,CFIS_LSB.165.308.r,64.0,188.19669269815088,296.0,7.0,757.0586727879705,0.4241073018491192,0.0988998413085937,15246,1410.2446,6928.0654,188.6207586,64.098876,18.8627,0.0124,18.9329,0.0066,19.8567,0.0073,0.001068064,8.117274E-6,4.900577E-4,3.73609E-6,66.14,68.88,2282,22.681,17.914,3,0.1081823968736206
4002551,SDSSJ123154.24+640235.2,187.976,64.0432,126.4775,52.9505,52.8446,11.5966,10.0,18.34,15.74,8.17,2850,3007,,,41621,3960930,CFIS_LSB.165.308.r,64.0,188.19669269815088,296.0,7.0,381.1788272320312,0.2206926981508843,0.0431976318359375,13127,6873.3022,5837.5815,187.9758386,64.0430536,17.5659,0.0039,17.5659,0.0039,18.1828,0.0028,7.723321E-4,2.559755E-6,4.930105E-4,1.614065E-6,38.59,38.67,3325,20.3191,13.96,0,0.5851912609278322
3994841,SDSSJ123233.86+635239.8,188.141,63.8777,126.3921,53.1237,53.0253,11.6328,,20.22,16.2,7.99,3025,3181,,,41621,3953220,CFIS_LSB.165.308.r,64.0,188.19669269815088,296.0,7.0,449.0016559063332,0.0556926981508922,0.1222991943359375,5998,5478.042,2623.988,188.1406664,63.8773816,13.7227,7.0E-4,13.7227,7.0E-4,17.5193,0.0012,0.006091069,3.805677E-6,0.004099004,2.5896E-6,86.78,80.49,165774,20.0507,130.445,18,1.262325643416674
3996840,SDSSJ084238.03+501631.1,130.6584,50.2753,168.7928,38.0229,44.3627,-19.9011,10.0,17.32,14.97,8.62,3143,3207,,,24506,3972334,CFIS_LSB.166.281.r,50.5,130.48709632559874,,,899.4220863245394,0.1713036744012583,0.224700927734375,812,2877.0007,652.2115,130.6585115,50.275519,16.451,0.0024,16.451,0.0024,18.685,0.0021,0.001924424,3.921292E-6,0.001643546,3.15537E-6,89.59,-87.87,22794,21.7605,45.37,2,0.8290863739610674
26188,PGC026188,139.1897,53.4428,163.8297,42.8692,47.3439,-14.4589,3.2,14.27,12.61,9.26,2230,2308,,,26246,-58,CFIS_LSB.166.287.r,53.5,139.53735776214836,407.0,4.0,772.8997016499501,0.3476577621483727,0.0572013854980468,10552,9010.9727,3901.7915,139.1898647,53.4428257,14.476,4.0E-4,14.476,4.0E-4,15.4929,4.0E-4,0.001523896,9.140009E-7,9.393056E-4,5.607353E-7,16.13,23.99,23915,17.7445,20.815,0,0.3650759258478877
4074904,SDSSJ091645.66+532628.8,139.1902,53.4413,163.8316,42.8698,47.3451,-14.4599,,16.99,14.03,8.7,2223,2301,,,26246,4048658,CFIS_LSB.166.287.r,53.5,139.53735776214836,407.0,4.0,773.3370673192152,0.3471577621483561,0.0587005615234375,10552,9010.9727,3901.7915,139.1898647,53.4428257,14.476,4.0E-4,14.476,4.0E-4,15.4929,4.0E-4,0.001523896,9.140009E-7,9.393056E-4,5.607353E-7,16.13,23.99,23915,17.7445,20.815,0,5.539377896182914
26253,PGC026253,139.4432,53.2927,163.9874,43.0483,47.561,-14.494,2.7,16.87,14.73,8.42,2297,2374,,,26246,7,CFIS_LSB.166.287.r,53.5,139.53735776214836,407.0,4.0,773.1598577437499,0.0941577621483702,0.2072982788085937,1817,6076.1118,993.0314,139.4444556,53.2931958,15.3814,9.0E-4,15.3814,9.0E-4,17.7954,0.0011,0.002560582,3.097702E-6,0.001626627,2.264391E-6,70.84,79.93,36490,19.9499,45.125,18,3.2381413620284385
4080588,PGC4080588,139.4469,53.2937,163.9854,43.0503,47.5622,-14.4918,,18.93,15.04,8.29,2290,2367,,,26246,4054342,CFIS_LSB.166.287.r,53.5,139.53735776214836,407.0,4.0,767.6395661851317,0.0904577621483611,0.206298828125,1817,6076.1118,993.0314,139.4444556,53.2931958,15.3814,9.0E-4,15.3814,9.0E-4,17.7954,0.0011,0.002560582,3.097702E-6,0.001626627,2.264391E-6,70.84,79.93,36490,19.9499,45.125,18,5.5641969669899805
24887,UGC04628,132.919,51.1187,167.6093,39.4044,45.2658,-18.4749,5.8,15.41,12.04,8.56,784,851,16.52,14.0,24961,-74,CFIS_LSB.167.282.r,51.0,132.68281337699003,,,684.2429351178953,0.2361866230099565,0.1186981201171875,16924,2140.5811,7298.104,132.9178765,51.1183518,14.3862,6.0E-4,14.3862,6.0E-4,17.5165,0.0012,0.005571137,3.708679E-6,0.00135201,9.676321E-7,73.56,73.43,68483,20.7761,77.637,18,2.831435762408479
9002811,,130.9122,50.1991,168.882,38.1878,44.553,-19.8929,,15.38,11.88,9.31,1682,1745,,,24528,8978283,CFIS_LSB.168.280.r,50.0,130.68080145627462,170.0,3.0,894.025061768243,0.2313985437253904,0.1991004943847656,31593,2175.3972,8988.8936,130.9085315,50.2056128,13.2232,4.0E-4,13.2232,4.0E-4,99.0,99.0,0.006976972,8.370409E-7,0.004613808,5.792592E-7,-51.79,-55.52,622291,16.413,206.613,116,24.92340656490433
41838,NGC4545,188.6422,63.525,126.0913,53.4997,53.4242,11.7779,5.6,12.86,10.3,10.35,2743,2898,34.51,14.0,41621,217,CFIS_LSB.168.307.r,63.5,188.2573099463572,297.0,2.0,624.5019976236774,0.384890053642863,0.0250015258789062,1778,1672.6565,5502.0073,188.6424575,63.5253882,12.5245,2.0E-4,12.5245,2.0E-4,16.0454,5.0E-4,0.006559831,1.821407E-6,0.003849113,1.109693E-6,6.6,3.71,245143,18.1558,96.178,50,1.45734224659179
3384274,SDSSJ123432.73+633150.7,188.6364,63.5308,126.0947,53.4937,53.418,11.7765,,18.69,14.59,8.63,2630,2785,,,41621,3342653,CFIS_LSB.168.307.r,63.5,188.2573099463572,297.0,2.0,618.6255459972441,0.3790900536428694,0.0307998657226562,1778,1672.6565,5502.0073,188.6424575,63.5253882,12.5245,2.0E-4,12.5245,2.0E-4,16.0454,5.0E-4,0.006559831,1.821407E-6,0.003849113,1.109693E-6,6.6,3.71,245143,18.1558,96.178,50,21.772881273143277
166091,PGC166091,113.8291,42.0939,176.781,25.5526,35.2034,-31.4543,10.0,17.29,15.35,8.41,3101,3137,,,21353,144738,CFIS_LSB.169.264.r,42.0,113.70596565173878,531.0,2.0,471.8346600491042,0.1231343482612175,0.0938987731933593,28236,3229.2092,6822.4028,113.8291073,42.0939744,19.3393,0.0038,19.6163,0.0041,19.5787,0.004,5.028507E-4,1.895852E-6,3.418913E-4,1.242183E-6,8.51,10.88,617,22.0295,10.495,3,0.2685489791424755
2366989,PGC2366989,131.3334,50.2361,168.8209,38.4556,44.7875,-19.7336,3.6,16.03,13.87,9.06,3372,3435,,,24506,2342483,CFIS_LSB.169.280.r,50.0,131.45866336970482,171.0,2.0,897.7946993107769,0.1252633697048111,0.2360992431640625,25426,6554.4639,9581.2959,131.3332561,50.2363368,15.6157,8.0E-4,15.6157,8.0E-4,16.9338,8.0E-4,0.001563843,1.358282E-6,9.03325E-4,7.545976E-7,47.29,51.65,16190,19.7798,24.933,2,0.914612205015214
2366508,PGC2366508,131.3034,50.2203,168.8422,38.4372,44.7776,-19.7566,6.0,17.61,13.97,9.02,3261,3324,,,24506,2342002,CFIS_LSB.169.280.r,50.0,131.45866336970482,171.0,2.0,870.3231170742552,0.1552633697048122,0.2202987670898437,24774,6921.2905,9280.4512,131.3037126,50.2207772,16.6008,0.0021,16.6008,0.0021,18.2865,0.0021,0.001674304,2.739156E-6,8.831071E-4,1.23967E-6,28.07,29.85,11593,21.2157,28.166,0,1.86271637964014
26260,PGC026260,139.4967,52.7424,164.7162,43.1927,47.9186,-14.9231,5.9,14.56,13.0,9.11,2379,2453,,,26246,14,CFIS_LSB.170.285.r,52.5,139.62776869488945,,,918.4554509744574,0.1310686948894215,0.242401123046875,26302,6541.6362,9699.4268,139.4963656,52.7424274,14.4637,5.0E-4,14.4637,5.0E-4,17.2064,8.0E-4,0.004340226,3.265047E-6,0.001447325,1.033012E-6,68.16,67.78,58890,20.4276,63.219,18,0.7354489116201189
2654854,PGC2654854,190.5336,63.3903,124.6917,53.7062,53.7219,12.5827,8.0,16.14,14.08,8.78,2494,2651,,,42520,2612334,CFIS_LSB.170.307.r,63.5,190.4984683980995,534.0,4.0,398.9442361922501,0.0351316019005025,0.1096992492675781,4748,4683.9736,2871.4026,190.5348765,63.3901549,15.4772,0.001,15.4772,0.001,17.1312,0.0011,0.001959271,2.48691E-6,7.707057E-4,1.076653E-6,-65.49,-63.35,14887,19.9624,31.069,2,2.1235805618664023
139147,PGC139147,133.2433,49.4603,169.7368,39.7258,46.3321,-19.8085,9.0,14.59,11.7,9.82,2883,2941,,,25024,114123,CFIS_LSB.173.279.r,49.5,133.1900222387347,,,189.6166312921862,0.0532777612652921,0.0396995544433593,11701,4327.2788,4233.5547,133.2434306,49.4604373,14.0042,2.0E-4,14.0508,2.0E-4,15.0482,2.0E-4,0.001000269,2.861684E-7,9.748467E-4,2.314587E-7,-69.63,-82.04,14001,17.2443,20.641,3,0.5811187596167969
4580946,SDSSJ082718.00+460157.3,126.8251,46.0327,174.0277,35.3917,43.8948,-24.8343,,16.35,12.39,9.29,2198,2241,,,23660,4557286,CFIS_LSB.176.272.r,46.0,126.6809754870639,515.0,4.0,379.0580993443845,0.1441245129361021,0.0326995849609375,17192,3061.6455,5634.1841,126.8250501,46.0326349,16.0894,6.0E-4,16.316,7.0E-4,16.7453,5.0E-4,0.001145913,1.79702E-6,6.465884E-4,7.405009E-7,33.88,32.85,7306,19.0119,14.309,3,0.2654776340286566
23706,PGC023706,126.8251,46.0341,174.026,35.3918,43.8941,-24.8331,3.9,15.67,13.37,8.9,2152,2195,,,23660,46,CFIS_LSB.176.272.r,46.0,126.6809754870639,515.0,4.0,380.6491209317565,0.1441245129361021,0.0340995788574218,17190,3058.5544,5661.7529,126.8252836,46.0340572,15.3237,5.0E-4,15.4885,6.0E-4,16.4633,4.0E-4,0.001576148,1.59616E-6,0.001145281,1.078953E-6,39.28,41.54,21411,18.8844,23.847,3,0.4840369718247924
4074944,SDSSJ082604.80+455807.3,126.5202,45.9686,174.0875,35.1758,43.7112,-24.9803,,18.55,15.05,8.22,2117,2160,,,23660,4051284,CFIS_LSB.176.272.r,46.0,126.6809754870639,515.0,4.0,417.7594896566835,0.1607754870639013,0.0313987731933593,14041,7190.0142,4381.2686,126.5183857,45.9679567,13.0577,2.0E-4,13.0539,2.0E-4,15.7321,3.0E-4,0.004923448,1.353328E-6,0.003793415,1.193222E-6,45.64,19.04,212458,18.0379,77.78,51,5.096333010618027
26351,UGC04932,139.8936,51.1085,166.8616,43.7455,49.1188,-16.1031,7.9,14.82,13.1,7.92,549,614,,,26512,-161,CFIS_LSB.176.282.r,51.0,139.83338415778593,,,413.6905443326745,0.0602158422140632,0.1085014343261718,18532,4252.5898,7172.9873,139.894818,51.112115,12.805,2.0E-4,12.805,2.0E-4,13.9723,2.0E-4,0.003033266,9.7661E-7,0.001864616,5.21772E-7,-31.51,-42.63,115494,16.1836,22.087,50,13.301974886227208
21567,PGC021567,115.2412,39.3792,179.9969,25.9005,37.1355,-33.8769,4.8,16.28,13.71,9.11,3248,3268,,,21558,9,CFIS_LSB.178.259.r,39.5,115.3410634083958,,,515.9535461777512,0.099863408395791,0.1208000183105468,7213,6485.417,2656.2969,115.2418989,39.3790175,15.6149,8.0E-4,15.6149,8.0E-4,17.3641,8.0E-4,0.001471249,1.546796E-6,0.001351193,1.474555E-6,50.15,6.56,22323,20.0399,29.203,2,2.052787828078004
54074,Ursa Minor,227.2971,67.2128,104.9512,44.8041,47.713,27.106,-4.9,15.13,7.7,5.99,-255,-39,0.08,5.0,5064336,-5010262,CFIS_LSB.178.314.r,67.0,227.77811520702315,,,1020.130593953303,0.4810152070231481,0.212799072265625,51084,8624.835,9164.6162,227.295141,67.2141761,13.0263,1.0E-4,13.0065,1.0E-4,13.5303,1.0E-4,0.001356236,3.923264E-7,7.910423E-4,2.92522E-7,6.69,6.33,30757,16.1602,12.06,35,5.657046949288027
21517,UGC03954,114.9798,39.0412,180.3009,25.617,36.9908,-34.2523,9.9,,14.92,8.63,3191,3209,,,21558,-41,CFIS_LSB.179.258.r,39.0,115.16498114743848,327.0,3.0,538.7524029887093,0.1851811474384703,0.04119873046875,16965,7787.9834,5803.1943,114.9797517,39.0413002,16.4389,0.003,16.6784,0.0023,19.2551,0.0037,0.002626218,5.913538E-6,0.001766102,4.112378E-6,-61.29,-67.15,20817,22.1748,65.173,19,0.385172400795388
3087634,PGC3087634,130.7244,45.7756,174.508,38.0895,46.6848,-23.8519,9.0,17.6,15.32,8.03,1949,1989,,,24493,3063141,CFIS_LSB.182.272.r,46.0,130.99964510594108,535.0,2.0,1062.2205689286627,0.2752451059410816,0.2243995666503906,1166,8719.9902,655.7806,130.7244247,45.7754988,16.9901,0.0014,16.9901,0.0014,17.3655,0.001,6.656722E-4,1.14574E-6,4.576582E-4,8.31202E-7,-17.08,-25.54,4229,19.5136,10.51,0,0.3695611363909371
30871,UGC05676,157.2706,54.717,156.2023,52.2111,54.3053,-6.2923,8.0,14.49,12.61,8.88,1413,1499,,,31141,-270,CFIS_LSB.183.289.r,54.5,157.56764986322287,,,996.919755699242,0.2970498632228668,0.2169990539550781,30203,8334.793,9229.5273,157.2697256,54.7178873,14.7306,0.0011,14.7306,0.0011,20.1639,0.0047,0.005833164,2.956412E-6,0.00350421,1.698724E-6,9.99,7.06,160255,20.0436,122.973,50,3.675507137572217
2299449,PGC2299449,135.8811,47.5083,172.1593,41.5938,49.0094,-20.5507,9.0,,14.15,8.65,2339,2385,,,25485,2273964,CFIS_LSB.184.275.r,47.5,136.177225428848,667.0,2.0,720.7763340450265,0.2961254288480006,0.00830078125,19118,8888.4023,5161.48,135.8801804,47.5079492,16.07,8.0E-4,16.07,8.0E-4,17.3512,7.0E-4,0.001250886,1.526501E-6,0.001104367,1.386013E-6,26.77,35.19,15485,19.4766,23.913,0,2.568193215113443
26104,UGC04874,138.8145,48.6657,170.3417,43.4332,50.0309,-18.4888,9.0,16.77,15.18,8.39,2786,2838,,,26080,24,CFIS_LSB.184.277.r,48.5,138.84276554525016,590.0,4.0,600.3025634634895,0.0282655452501501,0.1656990051269531,22127,5348.8477,8216.4287,138.8155094,48.6659716,15.6573,0.0015,15.7836,0.0012,18.1778,0.0019,0.002767036,3.759943E-6,0.001493559,1.901845E-6,-79.93,-86.96,24007,20.6901,50.539,3,2.591497700795609
3455836,SDSSJ091517.63+483958.3,138.8235,48.6663,170.3399,43.439,50.0357,-18.4849,,18.39,15.37,8.32,2784,2836,,,26080,3429756,CFIS_LSB.184.277.r,48.5,138.84276554525016,590.0,4.0,600.4417265140485,0.0192655452501639,0.1663017272949218,22124,5247.2568,8220.0039,138.8234468,48.6661577,17.2298,0.0031,17.4552,0.0029,17.9465,0.0021,0.001387304,4.297025E-6,4.317589E-4,1.165105E-6,21.15,21.83,3947,19.2257,14.954,3,0.527664751053443
2323268,PGC2323268,138.9669,48.6889,170.2925,43.5301,50.1028,-18.4113,9.0,18.35,15.39,8.31,2774,2826,,,26080,2297188,CFIS_LSB.184.277.r,48.5,138.84276554525016,590.0,4.0,741.4923961280798,0.1241344547498499,0.1888999938964843,23342,3412.1965,8658.2637,138.9668797,48.6887077,17.2634,0.0031,17.2634,0.0031,18.1811,0.0019,9.419341E-4,2.475596E-6,7.270366E-4,2.051646E-6,-53.41,-53.96,5940,20.8856,18.283,2,0.6939589671133042
47347,UGC08491,202.3836,62.8247,115.5882,53.7571,54.7726,17.8683,9.8,14.99,13.45,9.14,2805,2974,,,47603,-256,CFIS_LSB.184.306.r,63.0,202.64741234184453,272.0,3.0,765.03866288583,0.2638123418445275,0.1753005981445312,3213,7333.9722,1607.9504,202.3837069,62.8247163,15.0269,0.001,15.0269,0.001,17.2206,0.001,0.004259577,3.658677E-6,8.993572E-4,8.296591E-7,-15.57,-15.55,33367,20.1642,49.611,18,0.1852986871223523
26631,NGC2854,141.0128,49.2043,169.3058,44.783,50.9107,-17.195,3.1,13.32,10.16,10.38,2789,2843,,,26648,-17,CFIS_LSB.185.278.r,49.0,140.99341052028782,356.0,2.0,736.898195730851,0.0193894797121743,0.2042999267578125,26455,4812.6626,8846.1748,141.0082045,49.1984699,15.9839,0.0027,16.5705,0.0028,18.5777,0.0036,0.002817022,6.256676E-6,0.001082825,2.608302E-6,87.5,88.81,13413,21.6748,75.566,19,23.608517589494653
47598,NGC5216,203.0286,62.7008,115.0514,53.8008,54.8999,18.1648,-4.9,13.55,10.06,10.49,2923,3093,,,47603,-5,CFIS_LSB.187.305.r,62.5,202.49113331371865,273.0,2.0,1146.9077217003253,0.5374666862813626,0.2008018493652343,19216,227.9234,8901.96,203.0280418,62.7003242,14.3468,8.0E-4,14.3468,8.0E-4,99.0,99.0,0.006418162,2.558432E-6,0.004214761,1.630734E-6,34.24,26.91,327622,16.5728,187.568,50,1.94509455011
3997262,SDSSJ090003.59+453425.8,135.015,45.5738,174.7697,41.0872,49.6026,-22.4982,6.0,17.28,14.2,8.44,1899,1935,,,25248,3972014,CFIS_LSB.189.271.r,45.5,134.8248693707844,,,548.1275790227406,0.190130629215588,0.0737991333007812,20121,2420.7126,6435.7695,135.0150112,45.5739313,16.5971,0.0019,16.5971,0.0019,18.3389,0.0017,0.002527859,4.460852E-6,6.891305E-4,1.220925E-6,25.93,25.43,15131,21.2757,34.618,18,0.473521860021258
2457837,PGC2457837,162.873,54.0349,153.9384,55.2635,56.8024,-4.0735,,16.73,12.47,8.88,1330,1416,,,32774,2425063,CFIS_LSB.191.288.r,54.0,162.4743043952396,,,852.6040698072643,0.3986956047603769,0.0349006652832031,21518,477.3818,5692.019,162.8716848,54.0350548,18.4695,0.0026,19.6601,0.0047,18.9414,0.0029,5.247552E-4,2.13779E-6,1.238789E-4,4.594013E-7,8.15,8.49,246,21.3407,15.68,3,2.8359529729010813
2425292,PGC2425292,159.151,52.8501,157.8388,54.1497,56.474,-6.5653,4.6,15.8,14.27,7.92,987,1064,,,31650,2393642,CFIS_LSB.192.286.r,53.0,159.51745354775835,,,961.1048712453778,0.3664535477583399,0.1498985290527343,4906,9283.708,2114.7771,159.1514162,52.8505533,15.6585,0.001,16.0271,0.0011,17.0492,8.0E-4,0.002126427,2.879142E-6,9.276974E-4,1.098151E-6,61.59,64.37,14802,18.8146,25.883,3,1.8659467982221756
